Header Length,5
Powered by Labfront
Documentation,https://help.labfront.com/data-documentation
projectId,projectTitle,participantId,participantInsignia
d7934d1c-460d-4580-b14a-273638afa65a,MS Daily Compass Project,7ccc3155-f88f-4033-9e89-6656bb8a8703,jheel

summaryId,activityId,unixTimestampInMs,latitudeInDegree,longitudeInDegree,elevationInMeters,airTemperatureCelcius,heartRate,speedMetersPerSecond,stepsPerMinute,totalDistanceInMeters,timerDurationInMs,clockDurationInMs,movingDurationInMs,powerInWatts,bikeCadenceInRPM,swimCadenceInStrokesPerMinute
23218611170-detail,23218611170,1781236223000,,,,,61,,,0,0,0,0,,,
23218611170-detail,23218611170,1781236224000,,,,,61,,,0,1000,1000,0,,,
23218611170-detail,23218611170,1781236225000,,,,,60,,,0,2000,2000,0,,,
23218611170-detail,23218611170,1781236226000,,,,,61,,,0,3000,3000,0,,,
23218611170-detail,23218611170,1781236228000,,,,,60,,,0,5000,5000,0,,,
23218611170-detail,23218611170,1781236229000,,,,,59,,,0,6000,6000,0,,,
23218611170-detail,23218611170,1781236230000,,,,,61,,,0,7000,7000,0,,,
23218611170-detail,23218611170,1781236231000,,,,,62,,,0,8000,8000,0,,,
23218611170-detail,23218611170,1781236232000,,,,,61,,,0,9000,9000,0,,,
23218611170-detail,23218611170,1781236238000,,,,,59,,,0,15000,15000,0,,,
23218611170-detail,23218611170,1781236239000,,,,,62,,,0,16000,16000,0,,,
23218611170-detail,23218611170,1781236240000,,,,,63,,,0,17000,17000,0,,,
23218611170-detail,23218611170,1781236243000,,,,,64,,,0,20000,20000,0,,,
23218611170-detail,23218611170,1781236244000,,,,,65,,,0,21000,21000,0,,,
23218611170-detail,23218611170,1781236245000,,,,,66,,,0,22000,22000,0,,,
23218611170-detail,23218611170,1781236246000,,,,,67,,,0,23000,23000,0,,,
23218611170-detail,23218611170,1781236251000,,,,,66,,,0,28000,28000,0,,,
23218611170-detail,23218611170,1781236252000,,,,,65,,,0,29000,29000,0,,,
23218611170-detail,23218611170,1781236253000,,,,,64,,,0,30000,30000,0,,,
23218611170-detail,23218611170,1781236254000,,,,,63,,,0,31000,31000,0,,,
23218611170-detail,23218611170,1781236255000,,,,,62,,,0,32000,32000,0,,,
23218611170-detail,23218611170,1781236257000,,,,,61,,,0,34000,34000,0,,,
23218611170-detail,23218611170,1781236262000,,,,,60,,,0,39000,39000,0,,,
23218611170-detail,23218611170,1781236264000,,,,,59,,,0,41000,41000,0,,,
23218611170-detail,23218611170,1781236267000,,,,,60,,,0,44000,44000,0,,,
23218611170-detail,23218611170,1781236272000,,,,,59,,,0,49000,49000,0,,,
23218611170-detail,23218611170,1781236296000,,,,,60,,,0,73000,73000,0,,,
23218611170-detail,23218611170,1781236300000,,,,,59,,,0,77000,77000,0,,,
23218611170-detail,23218611170,1781236311000,,,,,58,,,0,88000,88000,0,,,
23218611170-detail,23218611170,1781236318000,,,,,57,,,0,95000,95000,0,,,
23218611170-detail,23218611170,1781236319000,,,,,58,,,0,96000,96000,0,,,
23218611170-detail,23218611170,1781236321000,,,,,59,,,0,98000,98000,0,,,
23218611170-detail,23218611170,1781236322000,,,,,60,,,0,99000,99000,0,,,
23218611170-detail,23218611170,1781236324000,,,,,61,,,0,101000,101000,0,,,
23218611170-detail,23218611170,1781236326000,,,,,60,,,0,103000,103000,0,,,
23218611170-detail,23218611170,1781236327000,,,,,61,,,0,104000,104000,0,,,
23218611170-detail,23218611170,1781236330000,,,,,62,,,0,107000,107000,0,,,
23218611170-detail,23218611170,1781236344000,,,,,61,,,0,121000,121000,0,,,
23218611170-detail,23218611170,1781236346000,,,,,60,,,0,123000,123000,0,,,
23218611170-detail,23218611170,1781236356000,,,,,59,,,0,133000,133000,0,,,
23218611170-detail,23218611170,1781236360000,,,,,58,,,0,137000,137000,0,,,
23218611170-detail,23218611170,1781236361000,,,,,59,,,0,138000,138000,0,,,
