Header Length,5
Powered by Labfront
Documentation,https://help.labfront.com/data-documentation
projectId,projectTitle,participantId,participantInsignia
d7934d1c-460d-4580-b14a-273638afa65a,MS Daily Compass Project,7ccc3155-f88f-4033-9e89-6656bb8a8703,jheel

summaryId,activityId,unixTimestampInMs,latitudeInDegree,longitudeInDegree,elevationInMeters,airTemperatureCelcius,heartRate,speedMetersPerSecond,stepsPerMinute,totalDistanceInMeters,timerDurationInMs,clockDurationInMs,movingDurationInMs,powerInWatts,bikeCadenceInRPM,swimCadenceInStrokesPerMinute
23312187465-detail,23312187465,1781927216000,,,,,60,,,,0,0,0,,,
23312187465-detail,23312187465,1781927217000,,,,,61,,,,1000,1000,0,,,
23312187465-detail,23312187465,1781927218000,,,,,63,,,,2000,2000,0,,,
23312187465-detail,23312187465,1781927219000,,,,,64,,,,3000,3000,0,,,
23312187465-detail,23312187465,1781927220000,,,,,62,,,,4000,4000,0,,,
23312187465-detail,23312187465,1781927221000,,,,,63,,,,5000,5000,0,,,
23312187465-detail,23312187465,1781927222000,,,,,62,,,,6000,6000,0,,,
23312187465-detail,23312187465,1781927223000,,,,,63,,,,7000,7000,0,,,
23312187465-detail,23312187465,1781927224000,,,,,61,,,,8000,8000,0,,,
23312187465-detail,23312187465,1781927225000,,,,,62,,,,9000,9000,0,,,
23312187465-detail,23312187465,1781927226000,,,,,63,,,,10000,10000,0,,,
23312187465-detail,23312187465,1781927227000,,,,,64,,,,11000,11000,0,,,
23312187465-detail,23312187465,1781927228000,,,,,64,,,,12000,12000,0,,,
23312187465-detail,23312187465,1781927229000,,,,,64,,,,13000,13000,0,,,
23312187465-detail,23312187465,1781927230000,,,,,64,,,,14000,14000,0,,,
23312187465-detail,23312187465,1781927231000,,,,,65,,,,15000,15000,0,,,
23312187465-detail,23312187465,1781927232000,,,,,66,,,,16000,16000,0,,,
23312187465-detail,23312187465,1781927233000,,,,,67,,,,17000,17000,0,,,
23312187465-detail,23312187465,1781927234000,,,,,66,,,,18000,18000,0,,,
23312187465-detail,23312187465,1781927235000,,,,,67,,,,19000,19000,0,,,
23312187465-detail,23312187465,1781927236000,,,,,67,,,,20000,20000,0,,,
23312187465-detail,23312187465,1781927237000,,,,,68,,,,21000,21000,0,,,
23312187465-detail,23312187465,1781927238000,,,,,68,,,,22000,22000,0,,,
23312187465-detail,23312187465,1781927239000,,,,,68,,,,23000,23000,0,,,
23312187465-detail,23312187465,1781927240000,,,,,67,,,,24000,24000,0,,,
23312187465-detail,23312187465,1781927241000,,,,,66,,,,25000,25000,0,,,
23312187465-detail,23312187465,1781927242000,,,,,65,,,,26000,26000,0,,,
23312187465-detail,23312187465,1781927243000,,,,,64,,,,27000,27000,0,,,
23312187465-detail,23312187465,1781927244000,,,,,64,,,,28000,28000,0,,,
23312187465-detail,23312187465,1781927245000,,,,,63,,,,29000,29000,0,,,
23312187465-detail,23312187465,1781927246000,,,,,62,,,,30000,30000,0,,,
23312187465-detail,23312187465,1781927247000,,,,,61,,,,31000,31000,0,,,
23312187465-detail,23312187465,1781927248000,,,,,61,,,,32000,32000,0,,,
23312187465-detail,23312187465,1781927249000,,,,,61,,,,33000,33000,0,,,
23312187465-detail,23312187465,1781927250000,,,,,61,,,,34000,34000,0,,,
23312187465-detail,23312187465,1781927251000,,,,,62,,,,35000,35000,0,,,
23312187465-detail,23312187465,1781927252000,,,,,62,,,,36000,36000,0,,,
23312187465-detail,23312187465,1781927253000,,,,,63,,,,37000,37000,0,,,
23312187465-detail,23312187465,1781927254000,,,,,63,,,,38000,38000,0,,,
23312187465-detail,23312187465,1781927255000,,,,,64,,,,39000,39000,0,,,
23312187465-detail,23312187465,1781927256000,,,,,63,,,,40000,40000,0,,,
23312187465-detail,23312187465,1781927257000,,,,,63,,,,41000,41000,0,,,
23312187465-detail,23312187465,1781927258000,,,,,63,,,,42000,42000,0,,,
23312187465-detail,23312187465,1781927259000,,,,,63,,,,43000,43000,0,,,
23312187465-detail,23312187465,1781927260000,,,,,63,,,,44000,44000,0,,,
23312187465-detail,23312187465,1781927261000,,,,,63,,,,45000,45000,0,,,
23312187465-detail,23312187465,1781927262000,,,,,63,,,,46000,46000,0,,,
23312187465-detail,23312187465,1781927263000,,,,,63,,,,47000,47000,0,,,
23312187465-detail,23312187465,1781927264000,,,,,63,,,,48000,48000,0,,,
23312187465-detail,23312187465,1781927265000,,,,,63,,,,49000,49000,0,,,
23312187465-detail,23312187465,1781927266000,,,,,63,,,,50000,50000,0,,,
23312187465-detail,23312187465,1781927267000,,,,,63,,,,51000,51000,0,,,
23312187465-detail,23312187465,1781927268000,,,,,63,,,,52000,52000,0,,,
23312187465-detail,23312187465,1781927269000,,,,,63,,,,53000,53000,0,,,
23312187465-detail,23312187465,1781927270000,,,,,63,,,,54000,54000,0,,,
23312187465-detail,23312187465,1781927271000,,,,,64,,,,55000,55000,0,,,
23312187465-detail,23312187465,1781927272000,,,,,64,,,,56000,56000,0,,,
23312187465-detail,23312187465,1781927273000,,,,,65,,,,57000,57000,0,,,
23312187465-detail,23312187465,1781927274000,,,,,65,,,,58000,58000,0,,,
23312187465-detail,23312187465,1781927275000,,,,,65,,,,59000,59000,0,,,
23312187465-detail,23312187465,1781927276000,,,,,65,,,,60000,60000,0,,,
23312187465-detail,23312187465,1781927277000,,,,,65,,,,61000,61000,0,,,
23312187465-detail,23312187465,1781927278000,,,,,64,,,,62000,62000,0,,,
23312187465-detail,23312187465,1781927279000,,,,,62,,,,63000,63000,0,,,
23312187465-detail,23312187465,1781927280000,,,,,61,,,,64000,64000,0,,,
23312187465-detail,23312187465,1781927281000,,,,,60,,,,65000,65000,0,,,
23312187465-detail,23312187465,1781927282000,,,,,60,,,,66000,66000,0,,,
23312187465-detail,23312187465,1781927283000,,,,,60,,,,67000,67000,0,,,
23312187465-detail,23312187465,1781927284000,,,,,60,,,,68000,68000,0,,,
23312187465-detail,23312187465,1781927285000,,,,,60,,,,69000,69000,0,,,
23312187465-detail,23312187465,1781927286000,,,,,61,,,,70000,70000,0,,,
23312187465-detail,23312187465,1781927287000,,,,,61,,,,71000,71000,0,,,
23312187465-detail,23312187465,1781927288000,,,,,61,,,,72000,72000,0,,,
23312187465-detail,23312187465,1781927289000,,,,,62,,,,73000,73000,0,,,
23312187465-detail,23312187465,1781927290000,,,,,62,,,,74000,74000,0,,,
23312187465-detail,23312187465,1781927291000,,,,,61,,,,75000,75000,0,,,
23312187465-detail,23312187465,1781927292000,,,,,61,,,,76000,76000,0,,,
23312187465-detail,23312187465,1781927293000,,,,,61,,,,77000,77000,0,,,
23312187465-detail,23312187465,1781927294000,,,,,61,,,,78000,78000,0,,,
23312187465-detail,23312187465,1781927295000,,,,,60,,,,79000,79000,0,,,
23312187465-detail,23312187465,1781927296000,,,,,60,,,,80000,80000,0,,,
23312187465-detail,23312187465,1781927297000,,,,,61,,,,81000,81000,0,,,
23312187465-detail,23312187465,1781927298000,,,,,61,,,,82000,82000,0,,,
23312187465-detail,23312187465,1781927299000,,,,,62,,,,83000,83000,0,,,
23312187465-detail,23312187465,1781927300000,,,,,64,,,,84000,84000,0,,,
23312187465-detail,23312187465,1781927301000,,,,,66,,,,85000,85000,0,,,
23312187465-detail,23312187465,1781927302000,,,,,69,,,,86000,86000,0,,,
23312187465-detail,23312187465,1781927303000,,,,,70,,,,87000,87000,0,,,
23312187465-detail,23312187465,1781927304000,,,,,71,,,,88000,88000,0,,,
23312187465-detail,23312187465,1781927305000,,,,,71,,,,89000,89000,0,,,
23312187465-detail,23312187465,1781927306000,,,,,71,,,,90000,90000,0,,,
23312187465-detail,23312187465,1781927307000,,,,,71,,,,91000,91000,0,,,
23312187465-detail,23312187465,1781927308000,,,,,71,,,,92000,92000,0,,,
23312187465-detail,23312187465,1781927309000,,,,,71,,,,93000,93000,0,,,
23312187465-detail,23312187465,1781927310000,,,,,71,,,,94000,94000,0,,,
23312187465-detail,23312187465,1781927311000,,,,,71,,,,95000,95000,0,,,
23312187465-detail,23312187465,1781927312000,,,,,70,,,,96000,96000,0,,,
23312187465-detail,23312187465,1781927313000,,,,,70,,,,97000,97000,0,,,
23312187465-detail,23312187465,1781927314000,,,,,69,,,,98000,98000,0,,,
23312187465-detail,23312187465,1781927315000,,,,,69,,,,99000,99000,0,,,
23312187465-detail,23312187465,1781927316000,,,,,68,,,,100000,100000,0,,,
23312187465-detail,23312187465,1781927317000,,,,,68,,,,101000,101000,0,,,
23312187465-detail,23312187465,1781927318000,,,,,67,,,,102000,102000,0,,,
23312187465-detail,23312187465,1781927319000,,,,,66,,,,103000,103000,0,,,
23312187465-detail,23312187465,1781927320000,,,,,66,,,,104000,104000,0,,,
23312187465-detail,23312187465,1781927321000,,,,,66,,,,105000,105000,0,,,
23312187465-detail,23312187465,1781927322000,,,,,66,,,,106000,106000,0,,,
23312187465-detail,23312187465,1781927323000,,,,,66,,,,107000,107000,0,,,
23312187465-detail,23312187465,1781927324000,,,,,65,,,,108000,108000,0,,,
23312187465-detail,23312187465,1781927325000,,,,,65,,,,109000,109000,0,,,
23312187465-detail,23312187465,1781927326000,,,,,65,,,,110000,110000,0,,,
23312187465-detail,23312187465,1781927327000,,,,,65,,,,111000,111000,0,,,
23312187465-detail,23312187465,1781927328000,,,,,65,,,,112000,112000,0,,,
23312187465-detail,23312187465,1781927329000,,,,,65,,,,113000,113000,0,,,
23312187465-detail,23312187465,1781927330000,,,,,65,,,,114000,114000,0,,,
23312187465-detail,23312187465,1781927331000,,,,,65,,,,115000,115000,0,,,
23312187465-detail,23312187465,1781927332000,,,,,65,,,,116000,116000,0,,,
23312187465-detail,23312187465,1781927333000,,,,,64,,,,117000,117000,0,,,
23312187465-detail,23312187465,1781927334000,,,,,64,,,,118000,118000,0,,,
23312187465-detail,23312187465,1781927335000,,,,,64,,,,119000,119000,0,,,
23312187465-detail,23312187465,1781927336000,,,,,63,,,,120000,120000,0,,,
23312187465-detail,23312187465,1781927337000,,,,,63,,,,121000,121000,0,,,
23312187465-detail,23312187465,1781927338000,,,,,63,,,,122000,122000,0,,,
23312187465-detail,23312187465,1781927339000,,,,,63,,,,123000,123000,0,,,
23312187465-detail,23312187465,1781927340000,,,,,63,,,,124000,124000,0,,,
23312187465-detail,23312187465,1781927341000,,,,,63,,,,125000,125000,0,,,
23312187465-detail,23312187465,1781927342000,,,,,63,,,,126000,126000,0,,,
23312187465-detail,23312187465,1781927343000,,,,,63,,,,127000,127000,0,,,
23312187465-detail,23312187465,1781927344000,,,,,63,,,,128000,128000,0,,,
23312187465-detail,23312187465,1781927345000,,,,,63,,,,129000,129000,0,,,
23312187465-detail,23312187465,1781927346000,,,,,63,,,,130000,130000,0,,,
23312187465-detail,23312187465,1781927347000,,,,,63,,,,131000,131000,0,,,
23312187465-detail,23312187465,1781927348000,,,,,63,,,,132000,132000,0,,,
23312187465-detail,23312187465,1781927349000,,,,,63,,,,133000,133000,0,,,
23312187465-detail,23312187465,1781927350000,,,,,64,,,,134000,134000,0,,,
23312187465-detail,23312187465,1781927351000,,,,,64,,,,135000,135000,0,,,
23312187465-detail,23312187465,1781927352000,,,,,64,,,,136000,136000,0,,,
23312187465-detail,23312187465,1781927353000,,,,,64,,,,137000,137000,0,,,
23312187465-detail,23312187465,1781927354000,,,,,63,,,,138000,138000,0,,,
23312187465-detail,23312187465,1781927355000,,,,,63,,,,139000,139000,0,,,
23312187465-detail,23312187465,1781927356000,,,,,63,,,,140000,140000,0,,,
23312187465-detail,23312187465,1781927357000,,,,,63,,,,141000,141000,0,,,
23312187465-detail,23312187465,1781927358000,,,,,63,,,,142000,142000,0,,,
23312187465-detail,23312187465,1781927359000,,,,,63,,,,143000,143000,0,,,
23312187465-detail,23312187465,1781927360000,,,,,63,,,,144000,144000,0,,,
23312187465-detail,23312187465,1781927361000,,,,,63,,,,145000,145000,0,,,
23312187465-detail,23312187465,1781927362000,,,,,63,,,,146000,146000,0,,,
23312187465-detail,23312187465,1781927363000,,,,,63,,,,147000,147000,0,,,
23312187465-detail,23312187465,1781927364000,,,,,63,,,,148000,148000,0,,,
23312187465-detail,23312187465,1781927365000,,,,,64,,,,149000,149000,0,,,
23312187465-detail,23312187465,1781927366000,,,,,64,,,,150000,150000,0,,,
23312187465-detail,23312187465,1781927367000,,,,,64,,,,151000,151000,0,,,
23312187465-detail,23312187465,1781927368000,,,,,65,,,,152000,152000,0,,,
