Header Length,5
Powered by Labfront
Documentation,https://help.labfront.com/data-documentation
projectId,projectTitle,participantId,participantInsignia
d7934d1c-460d-4580-b14a-273638afa65a,MS Daily Compass Project,7ccc3155-f88f-4033-9e89-6656bb8a8703,jheel

summaryId,activityId,unixTimestampInMs,latitudeInDegree,longitudeInDegree,elevationInMeters,airTemperatureCelcius,heartRate,speedMetersPerSecond,stepsPerMinute,totalDistanceInMeters,timerDurationInMs,clockDurationInMs,movingDurationInMs,powerInWatts,bikeCadenceInRPM,swimCadenceInStrokesPerMinute
23289844100-detail,23289844100,1781753599000,,,,,67,,,,0,0,0,,,
23289844100-detail,23289844100,1781753600000,,,,,66,,,,1000,1000,0,,,
23289844100-detail,23289844100,1781753601000,,,,,65,,,,2000,2000,0,,,
23289844100-detail,23289844100,1781753602000,,,,,67,,,,3000,3000,0,,,
23289844100-detail,23289844100,1781753603000,,,,,67,,,,4000,4000,0,,,
23289844100-detail,23289844100,1781753604000,,,,,67,,,,5000,5000,0,,,
23289844100-detail,23289844100,1781753605000,,,,,68,,,,6000,6000,0,,,
23289844100-detail,23289844100,1781753606000,,,,,68,,,,7000,7000,0,,,
23289844100-detail,23289844100,1781753607000,,,,,67,,,,8000,8000,0,,,
23289844100-detail,23289844100,1781753608000,,,,,67,,,,9000,9000,0,,,
23289844100-detail,23289844100,1781753609000,,,,,68,,,,10000,10000,0,,,
23289844100-detail,23289844100,1781753610000,,,,,68,,,,11000,11000,0,,,
23289844100-detail,23289844100,1781753611000,,,,,68,,,,12000,12000,0,,,
23289844100-detail,23289844100,1781753612000,,,,,68,,,,13000,13000,0,,,
23289844100-detail,23289844100,1781753613000,,,,,68,,,,14000,14000,0,,,
23289844100-detail,23289844100,1781753614000,,,,,68,,,,15000,15000,0,,,
23289844100-detail,23289844100,1781753615000,,,,,68,,,,16000,16000,0,,,
23289844100-detail,23289844100,1781753616000,,,,,68,,,,17000,17000,0,,,
23289844100-detail,23289844100,1781753617000,,,,,68,,,,18000,18000,0,,,
23289844100-detail,23289844100,1781753618000,,,,,68,,,,19000,19000,0,,,
23289844100-detail,23289844100,1781753619000,,,,,68,,,,20000,20000,0,,,
23289844100-detail,23289844100,1781753620000,,,,,68,,,,21000,21000,0,,,
23289844100-detail,23289844100,1781753621000,,,,,68,,,,22000,22000,0,,,
23289844100-detail,23289844100,1781753622000,,,,,68,,,,23000,23000,0,,,
23289844100-detail,23289844100,1781753623000,,,,,69,,,,24000,24000,0,,,
23289844100-detail,23289844100,1781753624000,,,,,69,,,,25000,25000,0,,,
23289844100-detail,23289844100,1781753625000,,,,,69,,,,26000,26000,0,,,
23289844100-detail,23289844100,1781753626000,,,,,69,,,,27000,27000,0,,,
23289844100-detail,23289844100,1781753627000,,,,,69,,,,28000,28000,0,,,
23289844100-detail,23289844100,1781753628000,,,,,69,,,,29000,29000,0,,,
23289844100-detail,23289844100,1781753629000,,,,,69,,,,30000,30000,0,,,
23289844100-detail,23289844100,1781753630000,,,,,70,,,,31000,31000,0,,,
23289844100-detail,23289844100,1781753631000,,,,,71,,,,32000,32000,0,,,
