Header Length,5
Powered by Labfront
Documentation,https://help.labfront.com/data-documentation
projectId,projectTitle,participantId,participantInsignia
d7934d1c-460d-4580-b14a-273638afa65a,MS Daily Compass Project,7ccc3155-f88f-4033-9e89-6656bb8a8703,jheel

summaryId,activityId,unixTimestampInMs,latitudeInDegree,longitudeInDegree,elevationInMeters,airTemperatureCelcius,heartRate,speedMetersPerSecond,stepsPerMinute,totalDistanceInMeters,timerDurationInMs,clockDurationInMs,movingDurationInMs,powerInWatts,bikeCadenceInRPM,swimCadenceInStrokesPerMinute
23301403906-detail,23301403906,1781839547000,,,,,64,,,,177000,177000,0,,,
23301403906-detail,23301403906,1781839548000,,,,,64,,,,178000,178000,0,,,
23301403906-detail,23301403906,1781839549000,,,,,64,,,,179000,179000,0,,,
23301404057-detail,23301404057,1781839592000,,,,,63,,,0,0,0,0,,,
23301404057-detail,23301404057,1781839596000,,,,,62,,,0,4000,4000,0,,,
23301404057-detail,23301404057,1781839598000,,,,,63,,,0,6000,6000,0,,,
23301404057-detail,23301404057,1781839599000,,,,,64,,,0,7000,7000,0,,,
23301404057-detail,23301404057,1781839600000,,,,,63,,,0,8000,8000,0,,,
23301404057-detail,23301404057,1781839601000,,,,,64,,,0,9000,9000,0,,,
23301404057-detail,23301404057,1781839602000,,,,,65,,,0,10000,10000,0,,,
23301404057-detail,23301404057,1781839604000,,,,,66,,,0,12000,12000,0,,,
23301404057-detail,23301404057,1781839605000,,,,,68,,,0,13000,13000,0,,,
23301404057-detail,23301404057,1781839608000,,,,,67,,,0,16000,16000,0,,,
23301404057-detail,23301404057,1781839610000,,,,,68,,,0,18000,18000,0,,,
23301404057-detail,23301404057,1781839612000,,,,,69,,,0,20000,20000,0,,,
23301404057-detail,23301404057,1781839614000,,,,,70,,,0,22000,22000,0,,,
23301404057-detail,23301404057,1781839618000,,,,,69,,,0,26000,26000,0,,,
23301404057-detail,23301404057,1781839619000,,,,,68,,,0,27000,27000,0,,,
23301404057-detail,23301404057,1781839620000,,,,,66,,,0,28000,28000,0,,,
23301404057-detail,23301404057,1781839621000,,,,,65,,,0,29000,29000,0,,,
23301404057-detail,23301404057,1781839622000,,,,,64,,,0,30000,30000,0,,,
23301404057-detail,23301404057,1781839623000,,,,,63,,,0,31000,31000,0,,,
23301404057-detail,23301404057,1781839624000,,,,,62,,,0,32000,32000,0,,,
23301404057-detail,23301404057,1781839629000,,,,,61,,,0,37000,37000,0,,,
23301404057-detail,23301404057,1781839631000,,,,,60,,,0,39000,39000,0,,,
23301404057-detail,23301404057,1781839634000,,,,,59,,,0,42000,42000,0,,,
23301404057-detail,23301404057,1781839637000,,,,,60,,,0,45000,45000,0,,,
23301404057-detail,23301404057,1781839639000,,,,,61,,,0,47000,47000,0,,,
23301404057-detail,23301404057,1781839641000,,,,,62,,,0,49000,49000,0,,,
23301404057-detail,23301404057,1781839642000,,,,,63,,,0,50000,50000,0,,,
23301404057-detail,23301404057,1781839648000,,,,,62,,,0,56000,56000,0,,,
23301404057-detail,23301404057,1781839652000,,,,,61,,,0,60000,60000,0,,,
23301404057-detail,23301404057,1781839653000,,,,,60,,,0,61000,61000,0,,,
23301404057-detail,23301404057,1781839654000,,,,,59,,,0,62000,62000,0,,,
23301404057-detail,23301404057,1781839657000,,,,,58,,,0,65000,65000,0,,,
23301404057-detail,23301404057,1781839658000,,,,,57,,,0,66000,66000,0,,,
23301404057-detail,23301404057,1781839659000,,,,,56,,,0,67000,67000,0,,,
23301404057-detail,23301404057,1781839661000,,,,,55,,,0,69000,69000,0,,,
23301404057-detail,23301404057,1781839663000,,,,,54,,,0,71000,71000,0,,,
23301404057-detail,23301404057,1781839665000,,,,,53,,,0,73000,73000,0,,,
23301404057-detail,23301404057,1781839669000,,,,,54,,,0,77000,77000,0,,,
23301404057-detail,23301404057,1781839673000,,,,,55,,,0,81000,81000,0,,,
23301404057-detail,23301404057,1781839674000,,,,,56,,,0,82000,82000,0,,,
23301404057-detail,23301404057,1781839675000,,,,,57,,,0,83000,83000,0,,,
23301404057-detail,23301404057,1781839676000,,,,,58,,,0,84000,84000,0,,,
23301404057-detail,23301404057,1781839678000,,,,,59,,,0,86000,86000,0,,,
23301404057-detail,23301404057,1781839683000,,,,,60,,,0,91000,91000,0,,,
23301404057-detail,23301404057,1781839699000,,,,,61,,,0,107000,107000,0,,,
23301404057-detail,23301404057,1781839701000,,,,,62,,,0,109000,109000,0,,,
23301404057-detail,23301404057,1781839703000,,,,,63,,,0,111000,111000,0,,,
23301404057-detail,23301404057,1781839704000,,,,,62,,,0,112000,112000,0,,,
23301404057-detail,23301404057,1781839705000,,,,,63,,,0,113000,113000,0,,,
23301404057-detail,23301404057,1781839706000,,,,,61,,,0,114000,114000,0,,,
23301404057-detail,23301404057,1781839707000,,,,,62,,,0,115000,115000,0,,,
23301404057-detail,23301404057,1781839710000,,,,,63,,,0,118000,118000,0,,,
23301404057-detail,23301404057,1781839711000,,,,,62,,,0,119000,119000,0,,,
23301404057-detail,23301404057,1781839713000,,,,,61,,,0,121000,121000,0,,,
23301404057-detail,23301404057,1781839714000,,,,,62,,,0,122000,122000,0,,,
23301404057-detail,23301404057,1781839715000,,,,,63,,,0,123000,123000,0,,,
23301404057-detail,23301404057,1781839723000,,,,,64,,,0,131000,131000,0,,,
23301404057-detail,23301404057,1781839733000,,,,,65,,,0,141000,141000,0,,,
23301404057-detail,23301404057,1781839736000,,,,,66,,,0,144000,144000,0,,,
23301404057-detail,23301404057,1781839738000,,,,,65,,,0,146000,146000,0,,,
23301404057-detail,23301404057,1781839739000,,,,,66,,,0,147000,147000,0,,,
23301404057-detail,23301404057,1781839742000,,,,,65,,,0,150000,150000,0,,,
23301404057-detail,23301404057,1781839744000,,,,,64,,,0,152000,152000,0,,,
23301404057-detail,23301404057,1781839748000,,,,,65,,,0,156000,156000,0,,,
23301404057-detail,23301404057,1781839751000,,,,,64,,,0,159000,159000,0,,,
23301404057-detail,23301404057,1781839758000,,,,,63,,,0,166000,166000,0,,,
23301404057-detail,23301404057,1781839760000,,,,,62,,,0,168000,168000,0,,,
23301404057-detail,23301404057,1781839768000,,,,,61,,,0,176000,176000,0,,,
23301404057-detail,23301404057,1781839769000,,,,,62,,,0,177000,177000,0,,,
23301404057-detail,23301404057,1781839772000,,,,,63,,,0,180000,180000,0,,,
23301404057-detail,23301404057,1781839782000,,,,,64,,,0,190000,190000,0,,,
23301404057-detail,23301404057,1781839788000,,,,,63,,,0,196000,196000,0,,,
23301404057-detail,23301404057,1781839793000,,,,,64,,,0,201000,201000,0,,,
23301404057-detail,23301404057,1781839796000,,,,,65,,,0,204000,204000,0,,,
23301404057-detail,23301404057,1781839804000,,,,,64,,,0,212000,212000,0,,,
23301404057-detail,23301404057,1781839808000,,,,,63,,,0,216000,216000,0,,,
23301404057-detail,23301404057,1781839810000,,,,,62,,,0,218000,218000,0,,,
23301404057-detail,23301404057,1781839812000,,,,,64,,,0,220000,220000,0,,,
23301404057-detail,23301404057,1781839813000,,,,,65,,,0,221000,221000,0,,,
23301404057-detail,23301404057,1781839814000,,,,,66,,,0,222000,222000,0,,,
23301404057-detail,23301404057,1781839815000,,,,,67,,,0,223000,223000,0,,,
23301404057-detail,23301404057,1781839817000,,,,,68,,,0,225000,225000,0,,,
23301404057-detail,23301404057,1781839822000,,,,,66,,,0,230000,230000,0,,,
23301404057-detail,23301404057,1781839824000,,,,,67,,,0,232000,232000,0,,,
23301404057-detail,23301404057,1781839825000,,,,,68,,,0,233000,233000,0,,,
23301404057-detail,23301404057,1781839826000,,,,,67,,,0,234000,234000,0,,,
23301404057-detail,23301404057,1781839830000,,,,,66,,,0,238000,238000,0,,,
23301404057-detail,23301404057,1781839831000,,,,,69,,,0,239000,239000,0,,,
23301404057-detail,23301404057,1781839832000,,,,,71,,,0,240000,240000,0,,,
23301404057-detail,23301404057,1781839833000,,,,,72,,,0,241000,241000,0,,,
23301404057-detail,23301404057,1781839834000,,,,,73,,,0,242000,242000,0,,,
23301404057-detail,23301404057,1781839835000,,,,,72,,,0,243000,243000,0,,,
23301404057-detail,23301404057,1781839837000,,,,,71,,,0,245000,245000,0,,,
23301404057-detail,23301404057,1781839838000,,,,,70,,,0,246000,246000,0,,,
23301404057-detail,23301404057,1781839839000,,,,,69,,,0,247000,247000,0,,,
23301404057-detail,23301404057,1781839841000,,,,,68,,,0,249000,249000,0,,,
23301404057-detail,23301404057,1781839843000,,,,,67,,,0,251000,251000,0,,,
23301404057-detail,23301404057,1781839851000,,,,,66,,,0,259000,259000,0,,,
23301404057-detail,23301404057,1781839865000,,,,,65,,,0,273000,273000,0,,,
23301404057-detail,23301404057,1781839870000,,,,,64,,,0,278000,278000,0,,,
23301404057-detail,23301404057,1781839873000,,,,,63,,,0,281000,281000,0,,,
23301404057-detail,23301404057,1781839885000,,,,,64,,,0,293000,293000,0,,,
23301404057-detail,23301404057,1781839887000,,,,,65,,,0,295000,295000,0,,,
23301404057-detail,23301404057,1781839891000,,,,,65,,,0,299000,299000,0,,,
23301836487-detail,23301836487,1781843376000,37.94891280122101,23.635998498648405,5.800000190734863,,91,1.277999997138977,64,1.5499999523162842,0,0,0,,,
23301836487-detail,23301836487,1781843377000,37.94890592806041,23.636019621044397,5.599999904632568,,91,1.277999997138977,81,3.549999952316284,1000,1000,1000,,,
23301836487-detail,23301836487,1781843378000,37.9489032458514,23.636043928563595,5.400000095367432,,90,1.3899999856948853,81,5.690000057220459,2000,2000,2000,,,
23301836487-detail,23301836487,1781843379000,37.94890517368913,23.63606915809214,5.199999809265137,,90,1.437000036239624,73,7.840000152587891,3000,3000,3000,,,
23301836487-detail,23301836487,1781843380000,37.948907939717174,23.636093800887465,5.199999809265137,,90,1.5579999685287476,73,9.920000076293945,4000,4000,4000,,,
23301836487-detail,23301836487,1781843381000,37.94890777207911,23.636116180568933,5.199999809265137,,90,1.5770000219345093,73,11.880000114440918,5000,5000,5000,,,
23301836487-detail,23301836487,1781843382000,37.94890928082168,23.636139817535877,5,,90,1.6239999532699585,73,13.960000038146973,6000,6000,6000,,,
23301836487-detail,23301836487,1781843383000,37.948917327448726,23.636158173903823,5,,90,1.6239999532699585,73,15.680000305175781,7000,7000,7000,,,
23301836487-detail,23301836487,1781843384000,37.94892596080899,23.636174853891134,4.800000190734863,,91,1.6330000162124634,73,17.360000610351562,8000,8000,8000,,,
23301836487-detail,23301836487,1781843385000,37.948935348540545,23.636192036792636,4.599999904632568,,91,1.6419999599456787,81,19.15999984741211,9000,9000,9000,,,
23301836487-detail,23301836487,1781843386000,37.94894699938595,23.636208213865757,4.599999904632568,,91,1.7170000076293945,81,21.020000457763672,10000,10000,10000,,,
23301836487-detail,23301836487,1781843387000,37.948961751535535,23.63622196018696,4.400000095367432,,92,1.7730000019073486,81,23.049999237060547,11000,11000,11000,,,
23301836487-detail,23301836487,1781843388000,37.94897717423737,23.636230677366257,4.400000095367432,,92,1.781999945640564,81,24.899999618530273,12000,12000,12000,,,
23301836487-detail,23301836487,1781843389000,37.94898882508278,23.636241406202316,4.400000095367432,,92,1.7910000085830688,82,26.5,13000,13000,13000,,,
23301836487-detail,23301836487,1781843390000,37.94900047592819,23.636252051219344,4.199999809265137,,91,1.7910000085830688,82,28.09000015258789,14000,14000,14000,,,
23301836487-detail,23301836487,1781843391000,37.949016904458404,23.636262947693467,4.199999809265137,,92,1.7910000085830688,80,30.149999618530273,15000,15000,15000,,,
23301836487-detail,23301836487,1781843392000,37.94903039932251,23.636276442557573,4,,93,1.8009999990463257,80,32.04999923706055,16000,16000,16000,,,
23301836487-detail,23301836487,1781843393000,37.94904615730047,23.636289853602648,3.799999952316284,,95,1.8009999990463257,80,34.13999938964844,17000,17000,17000,,,
23301836487-detail,23301836487,1781843394000,37.94906158000231,23.63630125299096,3.799999952316284,,97,1.809999942779541,80,36.130001068115234,18000,18000,18000,,,
23301836487-detail,23301836487,1781843395000,37.94907130300999,23.636313658207655,3.5999999046325684,,99,1.809999942779541,81,37.650001525878906,19000,19000,19000,,,
23301836487-detail,23301836487,1781843396000,37.94908178038895,23.636320531368256,3.5999999046325684,,103,1.809999942779541,81,38.939998626708984,20000,20000,20000,,,
23301836487-detail,23301836487,1781843397000,37.949093179777265,23.636324051767588,3.4000000953674316,,103,1.809999942779541,81,40.2599983215332,21000,21000,21000,,,
23301836487-detail,23301836487,1781843398000,37.94910717755556,23.636327907443047,3.4000000953674316,,105,1.809999942779541,79,41.81999969482422,22000,22000,22000,,,
23301836487-detail,23301836487,1781843399000,37.9491170682013,23.63633788190782,3.200000047683716,,106,1.8009999990463257,79,43.220001220703125,23000,23000,23000,,,
23301836487-detail,23301836487,1781843400000,37.949124444276094,23.63635154440999,3.200000047683716,,108,1.8009999990463257,79,44.650001525878906,24000,24000,24000,,,
23301836487-detail,23301836487,1781843401000,37.949138693511486,23.636369733139873,3,,109,1.7910000085830688,79,46.88999938964844,25000,25000,25000,,,
23301836487-detail,23301836487,1781843402000,37.94915210455656,23.636387502774596,2.799999952316284,,110,1.7910000085830688,79,49.040000915527344,26000,26000,26000,,,
23301836487-detail,23301836487,1781843403000,37.949163587763906,23.63640820607543,2.5999999046325684,,111,1.7910000085830688,78,51.22999954223633,27000,27000,27000,,,
23301836487-detail,23301836487,1781843404000,37.94916953891516,23.636433016508818,2.4000000953674316,,112,1.8009999990463257,78,53.5,28000,28000,28000,,,
