Header Length,5
Powered by Labfront
Documentation,https://help.labfront.com/data-documentation
projectId,projectTitle,participantId,participantInsignia
d7934d1c-460d-4580-b14a-273638afa65a,MS Daily Compass Project,7ccc3155-f88f-4033-9e89-6656bb8a8703,jheel

summaryId,activityId,unixTimestampInMs,latitudeInDegree,longitudeInDegree,elevationInMeters,airTemperatureCelcius,heartRate,speedMetersPerSecond,stepsPerMinute,totalDistanceInMeters,timerDurationInMs,clockDurationInMs,movingDurationInMs,powerInWatts,bikeCadenceInRPM,swimCadenceInStrokesPerMinute
23240994848-detail,23240994848,1781407543000,,,,,64,,,,0,0,0,,,
23240994848-detail,23240994848,1781407544000,,,,,64,,,,1000,1000,0,,,
23240994848-detail,23240994848,1781407545000,,,,,63,,,,2000,2000,0,,,
23240994848-detail,23240994848,1781407546000,,,,,64,,,,3000,3000,0,,,
23240994848-detail,23240994848,1781407547000,,,,,64,,,,4000,4000,0,,,
23240994848-detail,23240994848,1781407548000,,,,,66,,,,5000,5000,0,,,
23240994848-detail,23240994848,1781407549000,,,,,63,,,,6000,6000,0,,,
23240994848-detail,23240994848,1781407550000,,,,,65,,,,7000,7000,0,,,
23240994848-detail,23240994848,1781407551000,,,,,65,,,,8000,8000,0,,,
23240994848-detail,23240994848,1781407552000,,,,,66,,,,9000,9000,0,,,
23240994848-detail,23240994848,1781407553000,,,,,67,,,,10000,10000,0,,,
23240994848-detail,23240994848,1781407554000,,,,,68,,,,11000,11000,0,,,
23240994848-detail,23240994848,1781407555000,,,,,68,,,,12000,12000,0,,,
23240994848-detail,23240994848,1781407556000,,,,,69,,,,13000,13000,0,,,
23240994848-detail,23240994848,1781407557000,,,,,68,,,,14000,14000,0,,,
23240994848-detail,23240994848,1781407558000,,,,,69,,,,15000,15000,0,,,
23240994848-detail,23240994848,1781407559000,,,,,68,,,,16000,16000,0,,,
23240994848-detail,23240994848,1781407560000,,,,,69,,,,17000,17000,0,,,
23240994848-detail,23240994848,1781407561000,,,,,69,,,,18000,18000,0,,,
23240994848-detail,23240994848,1781407562000,,,,,68,,,,19000,19000,0,,,
23240994848-detail,23240994848,1781407563000,,,,,68,,,,20000,20000,0,,,
23240994848-detail,23240994848,1781407564000,,,,,68,,,,21000,21000,0,,,
23240994848-detail,23240994848,1781407565000,,,,,66,,,,22000,22000,0,,,
23240994848-detail,23240994848,1781407566000,,,,,65,,,,23000,23000,0,,,
23240994848-detail,23240994848,1781407567000,,,,,64,,,,24000,24000,0,,,
23240994848-detail,23240994848,1781407568000,,,,,64,,,,25000,25000,0,,,
23240994848-detail,23240994848,1781407569000,,,,,63,,,,26000,26000,0,,,
23240994848-detail,23240994848,1781407570000,,,,,63,,,,27000,27000,0,,,
23240994848-detail,23240994848,1781407571000,,,,,63,,,,28000,28000,0,,,
23240994848-detail,23240994848,1781407572000,,,,,62,,,,29000,29000,0,,,
23240994848-detail,23240994848,1781407573000,,,,,62,,,,30000,30000,0,,,
23240994848-detail,23240994848,1781407574000,,,,,61,,,,31000,31000,0,,,
23240994848-detail,23240994848,1781407575000,,,,,61,,,,32000,32000,0,,,
23240994848-detail,23240994848,1781407576000,,,,,60,,,,33000,33000,0,,,
23240994848-detail,23240994848,1781407577000,,,,,60,,,,34000,34000,0,,,
23240994848-detail,23240994848,1781407578000,,,,,60,,,,35000,35000,0,,,
23240994848-detail,23240994848,1781407579000,,,,,60,,,,36000,36000,0,,,
23240994848-detail,23240994848,1781407580000,,,,,60,,,,37000,37000,0,,,
23240994848-detail,23240994848,1781407581000,,,,,60,,,,38000,38000,0,,,
23240994848-detail,23240994848,1781407582000,,,,,60,,,,39000,39000,0,,,
23240994848-detail,23240994848,1781407583000,,,,,60,,,,40000,40000,0,,,
23240994848-detail,23240994848,1781407584000,,,,,60,,,,41000,41000,0,,,
23240994848-detail,23240994848,1781407585000,,,,,60,,,,42000,42000,0,,,
23240994848-detail,23240994848,1781407586000,,,,,60,,,,43000,43000,0,,,
23240994848-detail,23240994848,1781407587000,,,,,60,,,,44000,44000,0,,,
23240994848-detail,23240994848,1781407588000,,,,,60,,,,45000,45000,0,,,
23240994848-detail,23240994848,1781407589000,,,,,60,,,,46000,46000,0,,,
23240994848-detail,23240994848,1781407590000,,,,,59,,,,47000,47000,0,,,
23240994848-detail,23240994848,1781407591000,,,,,59,,,,48000,48000,0,,,
23240994848-detail,23240994848,1781407592000,,,,,59,,,,49000,49000,0,,,
23240994848-detail,23240994848,1781407593000,,,,,59,,,,50000,50000,0,,,
23240994848-detail,23240994848,1781407594000,,,,,59,,,,51000,51000,0,,,
23240994848-detail,23240994848,1781407595000,,,,,59,,,,52000,52000,0,,,
23240994848-detail,23240994848,1781407596000,,,,,58,,,,53000,53000,0,,,
23240994848-detail,23240994848,1781407597000,,,,,57,,,,54000,54000,0,,,
23240994848-detail,23240994848,1781407598000,,,,,58,,,,55000,55000,0,,,
23240994848-detail,23240994848,1781407599000,,,,,58,,,,56000,56000,0,,,
23240994848-detail,23240994848,1781407600000,,,,,58,,,,57000,57000,0,,,
23240994848-detail,23240994848,1781407601000,,,,,57,,,,58000,58000,0,,,
23240994848-detail,23240994848,1781407602000,,,,,57,,,,59000,59000,0,,,
23240994848-detail,23240994848,1781407603000,,,,,57,,,,60000,60000,0,,,
23240994848-detail,23240994848,1781407604000,,,,,57,,,,61000,61000,0,,,
23240994848-detail,23240994848,1781407605000,,,,,57,,,,62000,62000,0,,,
