Header Length,5
Powered by Labfront
Documentation,https://help.labfront.com/data-documentation
projectId,projectTitle,participantId,participantInsignia
d7934d1c-460d-4580-b14a-273638afa65a,MS Daily Compass Project,7ccc3155-f88f-4033-9e89-6656bb8a8703,jheel

summaryId,activityId,unixTimestampInMs,latitudeInDegree,longitudeInDegree,elevationInMeters,airTemperatureCelcius,heartRate,speedMetersPerSecond,stepsPerMinute,totalDistanceInMeters,timerDurationInMs,clockDurationInMs,movingDurationInMs,powerInWatts,bikeCadenceInRPM,swimCadenceInStrokesPerMinute
23252540277-detail,23252540277,1781492542000,,,,,61,,,,0,0,0,,,
23252540277-detail,23252540277,1781492543000,,,,,61,,,,1000,1000,0,,,
23252540277-detail,23252540277,1781492544000,,,,,61,,,,2000,2000,0,,,
23252540277-detail,23252540277,1781492545000,,,,,61,,,,3000,3000,0,,,
23252540277-detail,23252540277,1781492546000,,,,,61,,,,4000,4000,0,,,
23252540277-detail,23252540277,1781492547000,,,,,61,,,,5000,5000,0,,,
23252540277-detail,23252540277,1781492548000,,,,,61,,,,6000,6000,0,,,
23252540277-detail,23252540277,1781492549000,,,,,62,,,,7000,7000,0,,,
23252540277-detail,23252540277,1781492550000,,,,,62,,,,8000,8000,0,,,
23252540277-detail,23252540277,1781492551000,,,,,63,,,,9000,9000,0,,,
23252540277-detail,23252540277,1781492552000,,,,,64,,,,10000,10000,0,,,
23252540277-detail,23252540277,1781492553000,,,,,64,,,,11000,11000,0,,,
23252540277-detail,23252540277,1781492554000,,,,,65,,,,12000,12000,0,,,
23252540277-detail,23252540277,1781492555000,,,,,66,,,,13000,13000,0,,,
23252540277-detail,23252540277,1781492556000,,,,,67,,,,14000,14000,0,,,
23252540277-detail,23252540277,1781492557000,,,,,67,,,,15000,15000,0,,,
23252540277-detail,23252540277,1781492558000,,,,,68,,,,16000,16000,0,,,
23252540277-detail,23252540277,1781492559000,,,,,68,,,,17000,17000,0,,,
23252540277-detail,23252540277,1781492560000,,,,,68,,,,18000,18000,0,,,
23252540277-detail,23252540277,1781492561000,,,,,68,,,,19000,19000,0,,,
23252540277-detail,23252540277,1781492562000,,,,,68,,,,20000,20000,0,,,
23252540277-detail,23252540277,1781492563000,,,,,67,,,,21000,21000,0,,,
