Header Length,5
Powered by Labfront
Documentation,https://help.labfront.com/data-documentation
projectId,projectTitle,participantId,participantInsignia
d7934d1c-460d-4580-b14a-273638afa65a,MS Daily Compass Project,7ccc3155-f88f-4033-9e89-6656bb8a8703,jheel

sleepSummaryId,timezoneOffsetInMs,unixTimestampInMs,isoDate,breathsPerMinute
x4b803d3-6a2dcc8c-45d8,10800000,1781386440000,2026-06-14T00:34:00.000+03:00,15.7
x4b803d3-6a2dcc8c-45d8,10800000,1781386500000,2026-06-14T00:35:00.000+03:00,14.68
x4b803d3-6a2dcc8c-45d8,10800000,1781386560000,2026-06-14T00:36:00.000+03:00,14.59
x4b803d3-6a2dcc8c-45d8,10800000,1781386620000,2026-06-14T00:37:00.000+03:00,14.67
x4b803d3-6a2dcc8c-45d8,10800000,1781386680000,2026-06-14T00:38:00.000+03:00,15.29
x4b803d3-6a2dcc8c-45d8,10800000,1781386740000,2026-06-14T00:39:00.000+03:00,14.78
x4b803d3-6a2dcc8c-45d8,10800000,1781386800000,2026-06-14T00:40:00.000+03:00,13.79
x4b803d3-6a2dcc8c-45d8,10800000,1781386860000,2026-06-14T00:41:00.000+03:00,15.15
x4b803d3-6a2dcc8c-45d8,10800000,1781386920000,2026-06-14T00:42:00.000+03:00,15.81
x4b803d3-6a2dcc8c-45d8,10800000,1781386980000,2026-06-14T00:43:00.000+03:00,15.61
x4b803d3-6a2dcc8c-45d8,10800000,1781387040000,2026-06-14T00:44:00.000+03:00,15.15
x4b803d3-6a2dcc8c-45d8,10800000,1781387100000,2026-06-14T00:45:00.000+03:00,14.77
x4b803d3-6a2dcc8c-45d8,10800000,1781387160000,2026-06-14T00:46:00.000+03:00,14.36
x4b803d3-6a2dcc8c-45d8,10800000,1781387220000,2026-06-14T00:47:00.000+03:00,13.78
x4b803d3-6a2dcc8c-45d8,10800000,1781387280000,2026-06-14T00:48:00.000+03:00,13.78
x4b803d3-6a2dcc8c-45d8,10800000,1781387340000,2026-06-14T00:49:00.000+03:00,13.44
x4b803d3-6a2dcc8c-45d8,10800000,1781387400000,2026-06-14T00:50:00.000+03:00,13.78
x4b803d3-6a2dcc8c-45d8,10800000,1781387460000,2026-06-14T00:51:00.000+03:00,14.48
x4b803d3-6a2dcc8c-45d8,10800000,1781387520000,2026-06-14T00:52:00.000+03:00,13.81
x4b803d3-6a2dcc8c-45d8,10800000,1781387580000,2026-06-14T00:53:00.000+03:00,15.92
x4b803d3-6a2dcc8c-45d8,10800000,1781387640000,2026-06-14T00:54:00.000+03:00,15.63
x4b803d3-6a2dcc8c-45d8,10800000,1781387700000,2026-06-14T00:55:00.000+03:00,15.77
x4b803d3-6a2dcc8c-45d8,10800000,1781387760000,2026-06-14T00:56:00.000+03:00,16.32
x4b803d3-6a2dcc8c-45d8,10800000,1781387820000,2026-06-14T00:57:00.000+03:00,16.37
x4b803d3-6a2dcc8c-45d8,10800000,1781387880000,2026-06-14T00:58:00.000+03:00,15.97
x4b803d3-6a2dcc8c-45d8,10800000,1781387940000,2026-06-14T00:59:00.000+03:00,15.63
x4b803d3-6a2dcc8c-45d8,10800000,1781388000000,2026-06-14T01:00:00.000+03:00,15.44
x4b803d3-6a2dcc8c-45d8,10800000,1781388060000,2026-06-14T01:01:00.000+03:00,14.39
x4b803d3-6a2dcc8c-45d8,10800000,1781388120000,2026-06-14T01:02:00.000+03:00,14.15
x4b803d3-6a2dcc8c-45d8,10800000,1781388180000,2026-06-14T01:03:00.000+03:00,14.03
x4b803d3-6a2dcc8c-45d8,10800000,1781388240000,2026-06-14T01:04:00.000+03:00,14.4
x4b803d3-6a2dcc8c-45d8,10800000,1781388300000,2026-06-14T01:05:00.000+03:00,14.63
x4b803d3-6a2dcc8c-45d8,10800000,1781388360000,2026-06-14T01:06:00.000+03:00,15.39
x4b803d3-6a2dcc8c-45d8,10800000,1781388420000,2026-06-14T01:07:00.000+03:00,14.87
x4b803d3-6a2dcc8c-45d8,10800000,1781388480000,2026-06-14T01:08:00.000+03:00,14.42
