Header Length,5
Powered by Labfront
Documentation,https://help.labfront.com/data-documentation
projectId,projectTitle,participantId,participantInsignia
d7934d1c-460d-4580-b14a-273638afa65a,MS Daily Compass Project,7ccc3155-f88f-4033-9e89-6656bb8a8703,jheel

sleepSummaryId,timezoneOffsetInMs,unixTimestampInMs,isoDate,breathsPerMinute
x4b803d3-6a25d090-5988,10800000,1780863180000,2026-06-07T23:13:00.000+03:00,14.41
x4b803d3-6a25d090-5988,10800000,1780863240000,2026-06-07T23:14:00.000+03:00,14.28
x4b803d3-6a25d090-5988,10800000,1780863300000,2026-06-07T23:15:00.000+03:00,14.11
x4b803d3-6a25d090-5988,10800000,1780863360000,2026-06-07T23:16:00.000+03:00,14.52
x4b803d3-6a25d090-5988,10800000,1780863420000,2026-06-07T23:17:00.000+03:00,15.24
x4b803d3-6a25d090-5988,10800000,1780863480000,2026-06-07T23:18:00.000+03:00,16.38
x4b803d3-6a25d090-5988,10800000,1780863540000,2026-06-07T23:19:00.000+03:00,15.89
x4b803d3-6a25d090-5988,10800000,1780863600000,2026-06-07T23:20:00.000+03:00,15.18
x4b803d3-6a25d090-5988,10800000,1780863660000,2026-06-07T23:21:00.000+03:00,14.92
x4b803d3-6a25d090-5988,10800000,1780863720000,2026-06-07T23:22:00.000+03:00,14.75
x4b803d3-6a25d090-5988,10800000,1780863780000,2026-06-07T23:23:00.000+03:00,15.66
x4b803d3-6a25d090-5988,10800000,1780863840000,2026-06-07T23:24:00.000+03:00,15.43
x4b803d3-6a25d090-5988,10800000,1780863900000,2026-06-07T23:25:00.000+03:00,14.64
x4b803d3-6a25d090-5988,10800000,1780863960000,2026-06-07T23:26:00.000+03:00,14.02
x4b803d3-6a25d090-5988,10800000,1780864020000,2026-06-07T23:27:00.000+03:00,13.2
x4b803d3-6a25d090-5988,10800000,1780864080000,2026-06-07T23:28:00.000+03:00,14.59
x4b803d3-6a25d090-5988,10800000,1780864140000,2026-06-07T23:29:00.000+03:00,15.15
