Header Length,5
Powered by Labfront
Documentation,https://help.labfront.com/data-documentation
projectId,projectTitle,participantId,participantInsignia
d7934d1c-460d-4580-b14a-273638afa65a,MS Daily Compass Project,7ccc3155-f88f-4033-9e89-6656bb8a8703,jheel

sleepSummaryId,timezoneOffsetInMs,unixTimestampInMs,isoDate,breathsPerMinute
x4b803d3-6a29d1f4-58d4,10800000,1781125680000,2026-06-11T00:08:00.000+03:00,14.94
x4b803d3-6a29d1f4-58d4,10800000,1781125740000,2026-06-11T00:09:00.000+03:00,13.73
x4b803d3-6a29d1f4-58d4,10800000,1781125800000,2026-06-11T00:10:00.000+03:00,14.02
x4b803d3-6a29d1f4-58d4,10800000,1781125860000,2026-06-11T00:11:00.000+03:00,14.75
x4b803d3-6a29d1f4-58d4,10800000,1781125920000,2026-06-11T00:12:00.000+03:00,15.48
x4b803d3-6a29d1f4-58d4,10800000,1781125980000,2026-06-11T00:13:00.000+03:00,15.38
x4b803d3-6a29d1f4-58d4,10800000,1781126040000,2026-06-11T00:14:00.000+03:00,15.13
x4b803d3-6a29d1f4-58d4,10800000,1781126100000,2026-06-11T00:15:00.000+03:00,15.12
x4b803d3-6a29d1f4-58d4,10800000,1781126160000,2026-06-11T00:16:00.000+03:00,14.78
x4b803d3-6a29d1f4-58d4,10800000,1781126220000,2026-06-11T00:17:00.000+03:00,15.36
x4b803d3-6a29d1f4-58d4,10800000,1781126280000,2026-06-11T00:18:00.000+03:00,15.44
x4b803d3-6a29d1f4-58d4,10800000,1781126340000,2026-06-11T00:19:00.000+03:00,15.43
x4b803d3-6a29d1f4-58d4,10800000,1781126400000,2026-06-11T00:20:00.000+03:00,15.32
x4b803d3-6a29d1f4-58d4,10800000,1781126460000,2026-06-11T00:21:00.000+03:00,14.99
x4b803d3-6a29d1f4-58d4,10800000,1781126520000,2026-06-11T00:22:00.000+03:00,14.77
x4b803d3-6a29d1f4-58d4,10800000,1781126580000,2026-06-11T00:23:00.000+03:00,15.37
x4b803d3-6a29d1f4-58d4,10800000,1781126640000,2026-06-11T00:24:00.000+03:00,15.08
x4b803d3-6a29d1f4-58d4,10800000,1781126700000,2026-06-11T00:25:00.000+03:00,15.21
x4b803d3-6a29d1f4-58d4,10800000,1781126760000,2026-06-11T00:26:00.000+03:00,15.29
