Header Length,5
Powered by Labfront
Documentation,https://help.labfront.com/data-documentation
projectId,projectTitle,participantId,participantInsignia
d7934d1c-460d-4580-b14a-273638afa65a,MS Daily Compass Project,7ccc3155-f88f-4033-9e89-6656bb8a8703,jheel

sleepSummaryId,timezoneOffsetInMs,unixTimestampInMs,isoDate,breathsPerMinute
x4b803d3-6a2338d0-4920,10800000,1780693260000,2026-06-06T00:01:00.000+03:00,14.2
x4b803d3-6a2338d0-4920,10800000,1780693320000,2026-06-06T00:02:00.000+03:00,14.74
x4b803d3-6a2338d0-4920,10800000,1780693380000,2026-06-06T00:03:00.000+03:00,14.68
x4b803d3-6a2338d0-4920,10800000,1780693440000,2026-06-06T00:04:00.000+03:00,14.52
x4b803d3-6a2338d0-4920,10800000,1780693500000,2026-06-06T00:05:00.000+03:00,14.65
x4b803d3-6a2338d0-4920,10800000,1780693560000,2026-06-06T00:06:00.000+03:00,14.44
x4b803d3-6a2338d0-4920,10800000,1780693620000,2026-06-06T00:07:00.000+03:00,14.74
x4b803d3-6a2338d0-4920,10800000,1780693680000,2026-06-06T00:08:00.000+03:00,14.6
x4b803d3-6a2338d0-4920,10800000,1780693740000,2026-06-06T00:09:00.000+03:00,14.14
x4b803d3-6a2338d0-4920,10800000,1780693800000,2026-06-06T00:10:00.000+03:00,14.2
x4b803d3-6a2338d0-4920,10800000,1780693860000,2026-06-06T00:11:00.000+03:00,13.96
x4b803d3-6a2338d0-4920,10800000,1780693920000,2026-06-06T00:12:00.000+03:00,14.32
x4b803d3-6a2338d0-4920,10800000,1780693980000,2026-06-06T00:13:00.000+03:00,13.91
x4b803d3-6a2338d0-4920,10800000,1780694040000,2026-06-06T00:14:00.000+03:00,13.77
x4b803d3-6a2338d0-4920,10800000,1780694100000,2026-06-06T00:15:00.000+03:00,13.96
x4b803d3-6a2338d0-4920,10800000,1780694160000,2026-06-06T00:16:00.000+03:00,13.66
x4b803d3-6a2338d0-4920,10800000,1780694220000,2026-06-06T00:17:00.000+03:00,13.8
x4b803d3-6a2338d0-4920,10800000,1780694280000,2026-06-06T00:18:00.000+03:00,14.06
x4b803d3-6a2338d0-4920,10800000,1780694340000,2026-06-06T00:19:00.000+03:00,13.87
x4b803d3-6a2338d0-4920,10800000,1780694460000,2026-06-06T00:21:00.000+03:00,13.5
x4b803d3-6a2338d0-4920,10800000,1780694520000,2026-06-06T00:22:00.000+03:00,13.29
x4b803d3-6a2338d0-4920,10800000,1780694580000,2026-06-06T00:23:00.000+03:00,13.81
x4b803d3-6a2338d0-4920,10800000,1780694640000,2026-06-06T00:24:00.000+03:00,13.6
x4b803d3-6a2338d0-4920,10800000,1780694700000,2026-06-06T00:25:00.000+03:00,14.06
x4b803d3-6a2338d0-4920,10800000,1780694760000,2026-06-06T00:26:00.000+03:00,13.84
x4b803d3-6a2338d0-4920,10800000,1780694820000,2026-06-06T00:27:00.000+03:00,14.46
x4b803d3-6a2338d0-4920,10800000,1780694880000,2026-06-06T00:28:00.000+03:00,14.92
x4b803d3-6a2338d0-4920,10800000,1780694940000,2026-06-06T00:29:00.000+03:00,14.65
x4b803d3-6a2338d0-4920,10800000,1780695000000,2026-06-06T00:30:00.000+03:00,14.55
x4b803d3-6a2338d0-4920,10800000,1780695060000,2026-06-06T00:31:00.000+03:00,14.46
x4b803d3-6a2338d0-4920,10800000,1780695120000,2026-06-06T00:32:00.000+03:00,14.54
x4b803d3-6a2338d0-4920,10800000,1780695180000,2026-06-06T00:33:00.000+03:00,13.67
x4b803d3-6a2338d0-4920,10800000,1780695240000,2026-06-06T00:34:00.000+03:00,13.62
x4b803d3-6a2338d0-4920,10800000,1780695300000,2026-06-06T00:35:00.000+03:00,15.01
x4b803d3-6a2338d0-4920,10800000,1780695360000,2026-06-06T00:36:00.000+03:00,15.32
x4b803d3-6a2338d0-4920,10800000,1780695420000,2026-06-06T00:37:00.000+03:00,15.33
x4b803d3-6a2338d0-4920,10800000,1780695480000,2026-06-06T00:38:00.000+03:00,15.39
x4b803d3-6a2338d0-4920,10800000,1780695540000,2026-06-06T00:39:00.000+03:00,15.34
x4b803d3-6a2338d0-4920,10800000,1780695600000,2026-06-06T00:40:00.000+03:00,15.38
x4b803d3-6a2338d0-4920,10800000,1780695660000,2026-06-06T00:41:00.000+03:00,14.92
x4b803d3-6a2338d0-4920,10800000,1780695720000,2026-06-06T00:42:00.000+03:00,14.96
x4b803d3-6a2338d0-4920,10800000,1780695780000,2026-06-06T00:43:00.000+03:00,15.5
x4b803d3-6a2338d0-4920,10800000,1780695840000,2026-06-06T00:44:00.000+03:00,15.27
x4b803d3-6a2338d0-4920,10800000,1780695900000,2026-06-06T00:45:00.000+03:00,15.41
x4b803d3-6a2338d0-4920,10800000,1780695960000,2026-06-06T00:46:00.000+03:00,15.29
x4b803d3-6a2338d0-4920,10800000,1780696020000,2026-06-06T00:47:00.000+03:00,14.65
x4b803d3-6a2338d0-4920,10800000,1780696080000,2026-06-06T00:48:00.000+03:00,14.83
x4b803d3-6a2338d0-4920,10800000,1780696140000,2026-06-06T00:49:00.000+03:00,14.96
x4b803d3-6a2338d0-4920,10800000,1780696200000,2026-06-06T00:50:00.000+03:00,14.76
x4b803d3-6a2338d0-4920,10800000,1780696260000,2026-06-06T00:51:00.000+03:00,15.03
x4b803d3-6a2338d0-4920,10800000,1780696320000,2026-06-06T00:52:00.000+03:00,15.18
x4b803d3-6a2338d0-4920,10800000,1780696380000,2026-06-06T00:53:00.000+03:00,14.84
x4b803d3-6a2338d0-4920,10800000,1780696440000,2026-06-06T00:54:00.000+03:00,14.29
x4b803d3-6a2338d0-4920,10800000,1780696500000,2026-06-06T00:55:00.000+03:00,14.86
x4b803d3-6a2338d0-4920,10800000,1780696560000,2026-06-06T00:56:00.000+03:00,14.8
x4b803d3-6a2338d0-4920,10800000,1780696620000,2026-06-06T00:57:00.000+03:00,15.14
x4b803d3-6a2338d0-4920,10800000,1780696680000,2026-06-06T00:58:00.000+03:00,14.82
x4b803d3-6a2338d0-4920,10800000,1780696740000,2026-06-06T00:59:00.000+03:00,14.6
x4b803d3-6a2338d0-4920,10800000,1780696800000,2026-06-06T01:00:00.000+03:00,14.6
x4b803d3-6a2338d0-4920,10800000,1780696860000,2026-06-06T01:01:00.000+03:00,14.56
x4b803d3-6a2338d0-4920,10800000,1780696920000,2026-06-06T01:02:00.000+03:00,14.4
x4b803d3-6a2338d0-4920,10800000,1780696980000,2026-06-06T01:03:00.000+03:00,14.54
x4b803d3-6a2338d0-4920,10800000,1780697040000,2026-06-06T01:04:00.000+03:00,13.76
x4b803d3-6a2338d0-4920,10800000,1780697100000,2026-06-06T01:05:00.000+03:00,13.79
x4b803d3-6a2338d0-4920,10800000,1780697160000,2026-06-06T01:06:00.000+03:00,14.18
x4b803d3-6a2338d0-4920,10800000,1780697220000,2026-06-06T01:07:00.000+03:00,14.66
x4b803d3-6a2338d0-4920,10800000,1780697280000,2026-06-06T01:08:00.000+03:00,18
x4b803d3-6a2338d0-4920,10800000,1780697340000,2026-06-06T01:09:00.000+03:00,18.59
x4b803d3-6a2338d0-4920,10800000,1780697400000,2026-06-06T01:10:00.000+03:00,19.99
x4b803d3-6a2338d0-4920,10800000,1780697460000,2026-06-06T01:11:00.000+03:00,19.52
x4b803d3-6a2338d0-4920,10800000,1780697520000,2026-06-06T01:12:00.000+03:00,19.75
x4b803d3-6a2338d0-4920,10800000,1780697580000,2026-06-06T01:13:00.000+03:00,18.96
x4b803d3-6a2338d0-4920,10800000,1780697640000,2026-06-06T01:14:00.000+03:00,18.86
x4b803d3-6a2338d0-4920,10800000,1780697700000,2026-06-06T01:15:00.000+03:00,18.89
x4b803d3-6a2338d0-4920,10800000,1780697760000,2026-06-06T01:16:00.000+03:00,17.95
x4b803d3-6a2338d0-4920,10800000,1780697820000,2026-06-06T01:17:00.000+03:00,16.36
x4b803d3-6a2338d0-4920,10800000,1780697880000,2026-06-06T01:18:00.000+03:00,16.91
x4b803d3-6a2338d0-4920,10800000,1780697940000,2026-06-06T01:19:00.000+03:00,17.92
x4b803d3-6a2338d0-4920,10800000,1780698000000,2026-06-06T01:20:00.000+03:00,17.47
x4b803d3-6a2338d0-4920,10800000,1780698060000,2026-06-06T01:21:00.000+03:00,17.61
x4b803d3-6a2338d0-4920,10800000,1780698120000,2026-06-06T01:22:00.000+03:00,18.11
x4b803d3-6a2338d0-4920,10800000,1780698180000,2026-06-06T01:23:00.000+03:00,19.31
x4b803d3-6a2338d0-4920,10800000,1780698240000,2026-06-06T01:24:00.000+03:00,19.3
x4b803d3-6a2338d0-4920,10800000,1780698300000,2026-06-06T01:25:00.000+03:00,19.1
x4b803d3-6a2338d0-4920,10800000,1780698360000,2026-06-06T01:26:00.000+03:00,19.48
x4b803d3-6a2338d0-4920,10800000,1780698420000,2026-06-06T01:27:00.000+03:00,18.04
x4b803d3-6a2338d0-4920,10800000,1780698480000,2026-06-06T01:28:00.000+03:00,17.01
x4b803d3-6a2338d0-4920,10800000,1780698540000,2026-06-06T01:29:00.000+03:00,17.25
x4b803d3-6a2338d0-4920,10800000,1780698600000,2026-06-06T01:30:00.000+03:00,16.33
x4b803d3-6a2338d0-4920,10800000,1780698660000,2026-06-06T01:31:00.000+03:00,15.83
x4b803d3-6a2338d0-4920,10800000,1780698720000,2026-06-06T01:32:00.000+03:00,16.22
x4b803d3-6a2338d0-4920,10800000,1780698780000,2026-06-06T01:33:00.000+03:00,15.02
x4b803d3-6a2338d0-4920,10800000,1780698840000,2026-06-06T01:34:00.000+03:00,14.09
x4b803d3-6a2338d0-4920,10800000,1780698900000,2026-06-06T01:35:00.000+03:00,14.28
