Header Length,5
Powered by Labfront
Documentation,https://help.labfront.com/data-documentation
projectId,projectTitle,participantId,participantInsignia
d7934d1c-460d-4580-b14a-273638afa65a,MS Daily Compass Project,7ccc3155-f88f-4033-9e89-6656bb8a8703,jheel

timezoneOffsetInMs,unixTimestampInMs,isoDate,onDemand,spo2
10800000,1780693320000,2026-06-06T00:02:00.000+03:00,false,87
10800000,1780693440000,2026-06-06T00:04:00.000+03:00,false,88
10800000,1780693560000,2026-06-06T00:06:00.000+03:00,false,88
10800000,1780693620000,2026-06-06T00:07:00.000+03:00,false,88
10800000,1780693680000,2026-06-06T00:08:00.000+03:00,false,92
10800000,1780693740000,2026-06-06T00:09:00.000+03:00,false,93
10800000,1780693800000,2026-06-06T00:10:00.000+03:00,false,94
10800000,1780693860000,2026-06-06T00:11:00.000+03:00,false,94
10800000,1780693920000,2026-06-06T00:12:00.000+03:00,false,94
10800000,1780693980000,2026-06-06T00:13:00.000+03:00,false,95
10800000,1780694040000,2026-06-06T00:14:00.000+03:00,false,94
10800000,1780694100000,2026-06-06T00:15:00.000+03:00,false,94
10800000,1780694160000,2026-06-06T00:16:00.000+03:00,false,94
10800000,1780694220000,2026-06-06T00:17:00.000+03:00,false,94
10800000,1780694280000,2026-06-06T00:18:00.000+03:00,false,94
10800000,1780694340000,2026-06-06T00:19:00.000+03:00,false,94
10800000,1780694400000,2026-06-06T00:20:00.000+03:00,false,94
10800000,1780694460000,2026-06-06T00:21:00.000+03:00,false,94
10800000,1780694520000,2026-06-06T00:22:00.000+03:00,false,94
10800000,1780694580000,2026-06-06T00:23:00.000+03:00,false,94
10800000,1780694640000,2026-06-06T00:24:00.000+03:00,false,93
10800000,1780694700000,2026-06-06T00:25:00.000+03:00,false,94
10800000,1780694760000,2026-06-06T00:26:00.000+03:00,false,95
10800000,1780694820000,2026-06-06T00:27:00.000+03:00,false,93
10800000,1780694880000,2026-06-06T00:28:00.000+03:00,false,81
10800000,1780694940000,2026-06-06T00:29:00.000+03:00,false,82
10800000,1780695000000,2026-06-06T00:30:00.000+03:00,false,84
10800000,1780695060000,2026-06-06T00:31:00.000+03:00,false,84
10800000,1780695120000,2026-06-06T00:32:00.000+03:00,false,85
10800000,1780695180000,2026-06-06T00:33:00.000+03:00,false,91
10800000,1780695240000,2026-06-06T00:34:00.000+03:00,false,91
10800000,1780695300000,2026-06-06T00:35:00.000+03:00,false,91
10800000,1780695360000,2026-06-06T00:36:00.000+03:00,false,90
10800000,1780695420000,2026-06-06T00:37:00.000+03:00,false,89
10800000,1780695480000,2026-06-06T00:38:00.000+03:00,false,89
10800000,1780695540000,2026-06-06T00:39:00.000+03:00,false,89
10800000,1780695600000,2026-06-06T00:40:00.000+03:00,false,90
10800000,1780695660000,2026-06-06T00:41:00.000+03:00,false,90
10800000,1780695720000,2026-06-06T00:42:00.000+03:00,false,90
10800000,1780695780000,2026-06-06T00:43:00.000+03:00,false,90
10800000,1780695840000,2026-06-06T00:44:00.000+03:00,false,90
10800000,1780695900000,2026-06-06T00:45:00.000+03:00,false,88
10800000,1780695960000,2026-06-06T00:46:00.000+03:00,false,88
10800000,1780696020000,2026-06-06T00:47:00.000+03:00,false,89
10800000,1780696080000,2026-06-06T00:48:00.000+03:00,false,88
10800000,1780696140000,2026-06-06T00:49:00.000+03:00,false,88
10800000,1780696200000,2026-06-06T00:50:00.000+03:00,false,90
10800000,1780696260000,2026-06-06T00:51:00.000+03:00,false,90
10800000,1780696320000,2026-06-06T00:52:00.000+03:00,false,91
10800000,1780696380000,2026-06-06T00:53:00.000+03:00,false,91
10800000,1780696440000,2026-06-06T00:54:00.000+03:00,false,91
10800000,1780696500000,2026-06-06T00:55:00.000+03:00,false,91
10800000,1780696560000,2026-06-06T00:56:00.000+03:00,false,91
10800000,1780696620000,2026-06-06T00:57:00.000+03:00,false,91
10800000,1780696680000,2026-06-06T00:58:00.000+03:00,false,91
10800000,1780696740000,2026-06-06T00:59:00.000+03:00,false,91
10800000,1780696800000,2026-06-06T01:00:00.000+03:00,false,95
10800000,1780696860000,2026-06-06T01:01:00.000+03:00,false,100
10800000,1780696920000,2026-06-06T01:02:00.000+03:00,false,98
10800000,1780696980000,2026-06-06T01:03:00.000+03:00,false,97
10800000,1780697040000,2026-06-06T01:04:00.000+03:00,false,97
10800000,1780697100000,2026-06-06T01:05:00.000+03:00,false,96
10800000,1780697160000,2026-06-06T01:06:00.000+03:00,false,99
