Header Length,5
Powered by Labfront
Documentation,https://help.labfront.com/data-documentation
projectId,projectTitle,participantId,participantInsignia
d7934d1c-460d-4580-b14a-273638afa65a,MS Daily Compass Project,7ccc3155-f88f-4033-9e89-6656bb8a8703,jheel

timezoneOffsetInMs,unixTimestampInMs,isoDate,onDemand,spo2
10800000,1780606800000,2026-06-05T00:00:00.000+03:00,false,93
10800000,1780606860000,2026-06-05T00:01:00.000+03:00,false,93
10800000,1780606920000,2026-06-05T00:02:00.000+03:00,false,90
10800000,1780606980000,2026-06-05T00:03:00.000+03:00,false,88
10800000,1780607040000,2026-06-05T00:04:00.000+03:00,false,83
10800000,1780607100000,2026-06-05T00:05:00.000+03:00,false,83
10800000,1780607160000,2026-06-05T00:06:00.000+03:00,false,86
10800000,1780607220000,2026-06-05T00:07:00.000+03:00,false,87
10800000,1780607280000,2026-06-05T00:08:00.000+03:00,false,86
10800000,1780607340000,2026-06-05T00:09:00.000+03:00,false,83
10800000,1780607400000,2026-06-05T00:10:00.000+03:00,false,85
10800000,1780607460000,2026-06-05T00:11:00.000+03:00,false,84
10800000,1780607520000,2026-06-05T00:12:00.000+03:00,false,85
10800000,1780607580000,2026-06-05T00:13:00.000+03:00,false,84
10800000,1780607640000,2026-06-05T00:14:00.000+03:00,false,83
10800000,1780607700000,2026-06-05T00:15:00.000+03:00,false,84
10800000,1780607760000,2026-06-05T00:16:00.000+03:00,false,84
10800000,1780607820000,2026-06-05T00:17:00.000+03:00,false,84
10800000,1780607880000,2026-06-05T00:18:00.000+03:00,false,84
10800000,1780607940000,2026-06-05T00:19:00.000+03:00,false,85
10800000,1780608000000,2026-06-05T00:20:00.000+03:00,false,85
10800000,1780608060000,2026-06-05T00:21:00.000+03:00,false,86
10800000,1780608120000,2026-06-05T00:22:00.000+03:00,false,85
10800000,1780608180000,2026-06-05T00:23:00.000+03:00,false,86
10800000,1780608240000,2026-06-05T00:24:00.000+03:00,false,85
10800000,1780608300000,2026-06-05T00:25:00.000+03:00,false,85
10800000,1780608360000,2026-06-05T00:26:00.000+03:00,false,86
10800000,1780608420000,2026-06-05T00:27:00.000+03:00,false,86
10800000,1780608480000,2026-06-05T00:28:00.000+03:00,false,87
