Header Length,5
Powered by Labfront
Documentation,https://help.labfront.com/data-documentation
projectId,projectTitle,participantId,participantInsignia
d7934d1c-460d-4580-b14a-273638afa65a,MS Daily Compass Project,7ccc3155-f88f-4033-9e89-6656bb8a8703,jheel

timezoneOffsetInMs,unixTimestampInMs,isoDate,stressLevel,bodyBattery
10800000,1780952400000,2026-06-09T00:00:00.000+03:00,40,12
10800000,1780952580000,2026-06-09T00:03:00.000+03:00,36,12
10800000,1780952760000,2026-06-09T00:06:00.000+03:00,24,11
10800000,1780952940000,2026-06-09T00:09:00.000+03:00,24,11
10800000,1780953120000,2026-06-09T00:12:00.000+03:00,25,11
10800000,1780953300000,2026-06-09T00:15:00.000+03:00,40,11
10800000,1780953480000,2026-06-09T00:18:00.000+03:00,33,11
10800000,1780953660000,2026-06-09T00:21:00.000+03:00,33,11
10800000,1780953840000,2026-06-09T00:24:00.000+03:00,37,11
10800000,1780954020000,2026-06-09T00:27:00.000+03:00,25,11
10800000,1780954200000,2026-06-09T00:30:00.000+03:00,28,11
10800000,1780954380000,2026-06-09T00:33:00.000+03:00,31,11
10800000,1780954560000,2026-06-09T00:36:00.000+03:00,31,11
10800000,1780954740000,2026-06-09T00:39:00.000+03:00,33,11
10800000,1780954920000,2026-06-09T00:42:00.000+03:00,35,11
10800000,1780955100000,2026-06-09T00:45:00.000+03:00,30,11
10800000,1780955280000,2026-06-09T00:48:00.000+03:00,32,11
10800000,1780955460000,2026-06-09T00:51:00.000+03:00,40,11
10800000,1780955640000,2026-06-09T00:54:00.000+03:00,45,11
10800000,1780955820000,2026-06-09T00:57:00.000+03:00,34,11
10800000,1780956000000,2026-06-09T01:00:00.000+03:00,34,11
10800000,1780956180000,2026-06-09T01:03:00.000+03:00,34,11
10800000,1780956360000,2026-06-09T01:06:00.000+03:00,43,11
10800000,1780956540000,2026-06-09T01:09:00.000+03:00,37,11
10800000,1780956720000,2026-06-09T01:12:00.000+03:00,40,11
10800000,1780956900000,2026-06-09T01:15:00.000+03:00,35,11
10800000,1780957080000,2026-06-09T01:18:00.000+03:00,25,11
10800000,1780957260000,2026-06-09T01:21:00.000+03:00,28,11
10800000,1780957440000,2026-06-09T01:24:00.000+03:00,25,11
10800000,1780957620000,2026-06-09T01:27:00.000+03:00,25,13
10800000,1780957800000,2026-06-09T01:30:00.000+03:00,28,13
10800000,1780957980000,2026-06-09T01:33:00.000+03:00,31,13
10800000,1780958160000,2026-06-09T01:36:00.000+03:00,30,13
10800000,1780958340000,2026-06-09T01:39:00.000+03:00,32,14
10800000,1780958520000,2026-06-09T01:42:00.000+03:00,32,14
10800000,1780958700000,2026-06-09T01:45:00.000+03:00,31,14
10800000,1780958880000,2026-06-09T01:48:00.000+03:00,28,14
10800000,1780959060000,2026-06-09T01:51:00.000+03:00,22,15
10800000,1780959240000,2026-06-09T01:54:00.000+03:00,23,15
10800000,1780959420000,2026-06-09T01:57:00.000+03:00,26,15
10800000,1780959600000,2026-06-09T02:00:00.000+03:00,22,16
10800000,1780959780000,2026-06-09T02:03:00.000+03:00,20,17
10800000,1780959960000,2026-06-09T02:06:00.000+03:00,24,17
10800000,1780960140000,2026-06-09T02:09:00.000+03:00,24,17
10800000,1780960320000,2026-06-09T02:12:00.000+03:00,25,18
10800000,1780960500000,2026-06-09T02:15:00.000+03:00,28,18
10800000,1780960680000,2026-06-09T02:18:00.000+03:00,23,19
10800000,1780960860000,2026-06-09T02:21:00.000+03:00,20,19
10800000,1780961040000,2026-06-09T02:24:00.000+03:00,18,19
10800000,1780961220000,2026-06-09T02:27:00.000+03:00,21,20
10800000,1780961400000,2026-06-09T02:30:00.000+03:00,22,21
10800000,1780961580000,2026-06-09T02:33:00.000+03:00,20,21
10800000,1780961760000,2026-06-09T02:36:00.000+03:00,19,22
10800000,1780961940000,2026-06-09T02:39:00.000+03:00,22,22
10800000,1780962120000,2026-06-09T02:42:00.000+03:00,18,23
10800000,1780962300000,2026-06-09T02:45:00.000+03:00,20,24
10800000,1780962480000,2026-06-09T02:48:00.000+03:00,24,24
10800000,1780962660000,2026-06-09T02:51:00.000+03:00,27,25
10800000,1780962840000,2026-06-09T02:54:00.000+03:00,24,25
10800000,1780963020000,2026-06-09T02:57:00.000+03:00,26,26
10800000,1780963200000,2026-06-09T03:00:00.000+03:00,25,26
10800000,1780963380000,2026-06-09T03:03:00.000+03:00,24,27
10800000,1780963560000,2026-06-09T03:06:00.000+03:00,27,27
10800000,1780963740000,2026-06-09T03:09:00.000+03:00,27,28
10800000,1780963920000,2026-06-09T03:12:00.000+03:00,21,28
10800000,1780964100000,2026-06-09T03:15:00.000+03:00,25,29
10800000,1780964280000,2026-06-09T03:18:00.000+03:00,25,29
10800000,1780964460000,2026-06-09T03:21:00.000+03:00,27,30
10800000,1780964640000,2026-06-09T03:24:00.000+03:00,25,31
10800000,1780964820000,2026-06-09T03:27:00.000+03:00,26,31
10800000,1780965000000,2026-06-09T03:30:00.000+03:00,26,32
10800000,1780965180000,2026-06-09T03:33:00.000+03:00,26,33
10800000,1780965360000,2026-06-09T03:36:00.000+03:00,25,33
10800000,1780965540000,2026-06-09T03:39:00.000+03:00,18,33
10800000,1780965720000,2026-06-09T03:42:00.000+03:00,25,34
10800000,1780965900000,2026-06-09T03:45:00.000+03:00,25,34
10800000,1780966080000,2026-06-09T03:48:00.000+03:00,25,34
10800000,1780966260000,2026-06-09T03:51:00.000+03:00,24,34
10800000,1780966440000,2026-06-09T03:54:00.000+03:00,25,35
10800000,1780966620000,2026-06-09T03:57:00.000+03:00,25,35
10800000,1780966800000,2026-06-09T04:00:00.000+03:00,25,35
10800000,1780966980000,2026-06-09T04:03:00.000+03:00,27,35
10800000,1780967160000,2026-06-09T04:06:00.000+03:00,24,36
10800000,1780967340000,2026-06-09T04:09:00.000+03:00,24,36
10800000,1780967520000,2026-06-09T04:12:00.000+03:00,23,36
10800000,1780967700000,2026-06-09T04:15:00.000+03:00,13,37
10800000,1780967880000,2026-06-09T04:18:00.000+03:00,14,37
10800000,1780968060000,2026-06-09T04:21:00.000+03:00,17,37
10800000,1780968240000,2026-06-09T04:24:00.000+03:00,23,38
10800000,1780968420000,2026-06-09T04:27:00.000+03:00,22,39
10800000,1780968600000,2026-06-09T04:30:00.000+03:00,13,39
10800000,1780968780000,2026-06-09T04:33:00.000+03:00,18,39
10800000,1780968960000,2026-06-09T04:36:00.000+03:00,20,40
10800000,1780969140000,2026-06-09T04:39:00.000+03:00,22,40
10800000,1780969320000,2026-06-09T04:42:00.000+03:00,19,40
10800000,1780969500000,2026-06-09T04:45:00.000+03:00,17,41
