Header Length,5
Powered by Labfront
Documentation,https://help.labfront.com/data-documentation
projectId,projectTitle,participantId,participantInsignia
d7934d1c-460d-4580-b14a-273638afa65a,MS Daily Compass Project,7ccc3155-f88f-4033-9e89-6656bb8a8703,jheel

timezoneOffsetInMs,unixTimestampInMs,isoDate,stressLevel,bodyBattery
10800000,1781470800000,2026-06-15T00:00:00.000+03:00,16,11
10800000,1781470980000,2026-06-15T00:03:00.000+03:00,15,11
10800000,1781471160000,2026-06-15T00:06:00.000+03:00,20,11
10800000,1781471340000,2026-06-15T00:09:00.000+03:00,25,12
10800000,1781471520000,2026-06-15T00:12:00.000+03:00,26,12
10800000,1781471700000,2026-06-15T00:15:00.000+03:00,20,12
10800000,1781471880000,2026-06-15T00:18:00.000+03:00,16,13
10800000,1781472060000,2026-06-15T00:21:00.000+03:00,16,13
10800000,1781472240000,2026-06-15T00:24:00.000+03:00,17,13
10800000,1781472420000,2026-06-15T00:27:00.000+03:00,19,14
10800000,1781472600000,2026-06-15T00:30:00.000+03:00,17,14
10800000,1781472780000,2026-06-15T00:33:00.000+03:00,16,15
10800000,1781472960000,2026-06-15T00:36:00.000+03:00,16,15
10800000,1781473140000,2026-06-15T00:39:00.000+03:00,19,16
10800000,1781473320000,2026-06-15T00:42:00.000+03:00,23,16
10800000,1781473500000,2026-06-15T00:45:00.000+03:00,13,16
10800000,1781473680000,2026-06-15T00:48:00.000+03:00,14,17
10800000,1781473860000,2026-06-15T00:51:00.000+03:00,12,18
10800000,1781474040000,2026-06-15T00:54:00.000+03:00,11,19
10800000,1781474220000,2026-06-15T00:57:00.000+03:00,14,19
10800000,1781474400000,2026-06-15T01:00:00.000+03:00,18,20
10800000,1781474580000,2026-06-15T01:03:00.000+03:00,18,21
10800000,1781474760000,2026-06-15T01:06:00.000+03:00,25,21
10800000,1781474940000,2026-06-15T01:09:00.000+03:00,23,22
10800000,1781475120000,2026-06-15T01:12:00.000+03:00,25,22
10800000,1781475300000,2026-06-15T01:15:00.000+03:00,25,22
10800000,1781475480000,2026-06-15T01:18:00.000+03:00,25,23
10800000,1781475660000,2026-06-15T01:21:00.000+03:00,25,23
10800000,1781475840000,2026-06-15T01:24:00.000+03:00,24,24
10800000,1781476020000,2026-06-15T01:27:00.000+03:00,23,25
10800000,1781476200000,2026-06-15T01:30:00.000+03:00,29,25
10800000,1781476380000,2026-06-15T01:33:00.000+03:00,31,26
10800000,1781476560000,2026-06-15T01:36:00.000+03:00,32,27
