Header Length,5
Powered by Labfront
Documentation,https://help.labfront.com/data-documentation
projectId,projectTitle,participantId,participantInsignia
d7934d1c-460d-4580-b14a-273638afa65a,MS Daily Compass Project,7ccc3155-f88f-4033-9e89-6656bb8a8703,jheel

timezoneOffsetInMs,unixTimestampInMs,isoDate,stressLevel,bodyBattery
10800000,1781038800000,2026-06-10T00:00:00.000+03:00,28,20
10800000,1781038980000,2026-06-10T00:03:00.000+03:00,25,20
10800000,1781039160000,2026-06-10T00:06:00.000+03:00,28,20
10800000,1781039340000,2026-06-10T00:09:00.000+03:00,28,20
10800000,1781039520000,2026-06-10T00:12:00.000+03:00,26,20
10800000,1781039700000,2026-06-10T00:15:00.000+03:00,25,21
10800000,1781039880000,2026-06-10T00:18:00.000+03:00,27,21
10800000,1781040060000,2026-06-10T00:21:00.000+03:00,24,21
10800000,1781040240000,2026-06-10T00:24:00.000+03:00,28,22
10800000,1781040420000,2026-06-10T00:27:00.000+03:00,23,22
10800000,1781040600000,2026-06-10T00:30:00.000+03:00,28,22
10800000,1781040780000,2026-06-10T00:33:00.000+03:00,28,22
10800000,1781040960000,2026-06-10T00:36:00.000+03:00,23,23
10800000,1781041140000,2026-06-10T00:39:00.000+03:00,27,23
10800000,1781041320000,2026-06-10T00:42:00.000+03:00,28,23
10800000,1781041500000,2026-06-10T00:45:00.000+03:00,29,24
10800000,1781041680000,2026-06-10T00:48:00.000+03:00,29,24
10800000,1781041860000,2026-06-10T00:51:00.000+03:00,25,25
10800000,1781042040000,2026-06-10T00:54:00.000+03:00,22,25
10800000,1781042220000,2026-06-10T00:57:00.000+03:00,19,26
10800000,1781042400000,2026-06-10T01:00:00.000+03:00,25,27
10800000,1781042580000,2026-06-10T01:03:00.000+03:00,24,27
10800000,1781042760000,2026-06-10T01:06:00.000+03:00,23,27
10800000,1781042940000,2026-06-10T01:09:00.000+03:00,23,28
10800000,1781043120000,2026-06-10T01:12:00.000+03:00,25,28
10800000,1781043300000,2026-06-10T01:15:00.000+03:00,28,29
10800000,1781043480000,2026-06-10T01:18:00.000+03:00,28,29
10800000,1781043660000,2026-06-10T01:21:00.000+03:00,27,30
10800000,1781043840000,2026-06-10T01:24:00.000+03:00,25,30
10800000,1781044020000,2026-06-10T01:27:00.000+03:00,25,31
10800000,1781044200000,2026-06-10T01:30:00.000+03:00,25,31
10800000,1781044380000,2026-06-10T01:33:00.000+03:00,25,32
10800000,1781044560000,2026-06-10T01:36:00.000+03:00,25,32
10800000,1781044740000,2026-06-10T01:39:00.000+03:00,24,33
10800000,1781044920000,2026-06-10T01:42:00.000+03:00,24,34
10800000,1781045100000,2026-06-10T01:45:00.000+03:00,25,34
10800000,1781045280000,2026-06-10T01:48:00.000+03:00,24,34
10800000,1781045460000,2026-06-10T01:51:00.000+03:00,23,35
10800000,1781045640000,2026-06-10T01:54:00.000+03:00,23,36
10800000,1781045820000,2026-06-10T01:57:00.000+03:00,18,37
10800000,1781046000000,2026-06-10T02:00:00.000+03:00,24,37
10800000,1781046180000,2026-06-10T02:03:00.000+03:00,23,38
10800000,1781046360000,2026-06-10T02:06:00.000+03:00,21,38
10800000,1781046540000,2026-06-10T02:09:00.000+03:00,21,39
10800000,1781046720000,2026-06-10T02:12:00.000+03:00,20,40
10800000,1781046900000,2026-06-10T02:15:00.000+03:00,21,40
10800000,1781047080000,2026-06-10T02:18:00.000+03:00,21,41
10800000,1781047260000,2026-06-10T02:21:00.000+03:00,22,41
10800000,1781047440000,2026-06-10T02:24:00.000+03:00,19,42
10800000,1781047620000,2026-06-10T02:27:00.000+03:00,23,42
10800000,1781047800000,2026-06-10T02:30:00.000+03:00,21,42
10800000,1781047980000,2026-06-10T02:33:00.000+03:00,22,42
10800000,1781048160000,2026-06-10T02:36:00.000+03:00,16,43
10800000,1781048340000,2026-06-10T02:39:00.000+03:00,14,43
10800000,1781048520000,2026-06-10T02:42:00.000+03:00,19,43
10800000,1781048700000,2026-06-10T02:45:00.000+03:00,24,44
10800000,1781048880000,2026-06-10T02:48:00.000+03:00,22,45
10800000,1781049060000,2026-06-10T02:51:00.000+03:00,22,45
10800000,1781049240000,2026-06-10T02:54:00.000+03:00,19,45
10800000,1781049420000,2026-06-10T02:57:00.000+03:00,15,46
10800000,1781049600000,2026-06-10T03:00:00.000+03:00,16,46
10800000,1781049780000,2026-06-10T03:03:00.000+03:00,12,47
10800000,1781049960000,2026-06-10T03:06:00.000+03:00,11,47
10800000,1781050140000,2026-06-10T03:09:00.000+03:00,14,48
10800000,1781050320000,2026-06-10T03:12:00.000+03:00,13,48
10800000,1781050500000,2026-06-10T03:15:00.000+03:00,13,49
10800000,1781050680000,2026-06-10T03:18:00.000+03:00,12,49
10800000,1781050860000,2026-06-10T03:21:00.000+03:00,13,50
10800000,1781051040000,2026-06-10T03:24:00.000+03:00,16,50
10800000,1781051220000,2026-06-10T03:27:00.000+03:00,14,51
10800000,1781051400000,2026-06-10T03:30:00.000+03:00,16,52
10800000,1781051580000,2026-06-10T03:33:00.000+03:00,18,52
10800000,1781051760000,2026-06-10T03:36:00.000+03:00,16,52
10800000,1781051940000,2026-06-10T03:39:00.000+03:00,15,52
10800000,1781052120000,2026-06-10T03:42:00.000+03:00,17,53
10800000,1781052300000,2026-06-10T03:45:00.000+03:00,17,54
10800000,1781052480000,2026-06-10T03:48:00.000+03:00,15,54
10800000,1781052660000,2026-06-10T03:51:00.000+03:00,17,55
10800000,1781052840000,2026-06-10T03:54:00.000+03:00,17,55
10800000,1781053020000,2026-06-10T03:57:00.000+03:00,15,55
10800000,1781053200000,2026-06-10T04:00:00.000+03:00,11,56
