Header Length,5
Powered by Labfront
Documentation,https://help.labfront.com/data-documentation
projectId,projectTitle,participantId,participantInsignia
d7934d1c-460d-4580-b14a-273638afa65a,MS Daily Compass Project,7ccc3155-f88f-4033-9e89-6656bb8a8703,jheel

timezoneOffsetInMs,unixTimestampInMs,isoDate,stressLevel,bodyBattery
10800000,1781730000000,2026-06-18T00:00:00.000+03:00,24,11
10800000,1781730180000,2026-06-18T00:03:00.000+03:00,23,11
10800000,1781730360000,2026-06-18T00:06:00.000+03:00,25,11
10800000,1781730540000,2026-06-18T00:09:00.000+03:00,24,11
10800000,1781730720000,2026-06-18T00:12:00.000+03:00,20,11
10800000,1781730900000,2026-06-18T00:15:00.000+03:00,24,11
10800000,1781731080000,2026-06-18T00:18:00.000+03:00,22,11
10800000,1781731260000,2026-06-18T00:21:00.000+03:00,22,11
10800000,1781731440000,2026-06-18T00:24:00.000+03:00,23,11
10800000,1781731620000,2026-06-18T00:27:00.000+03:00,24,11
10800000,1781731800000,2026-06-18T00:30:00.000+03:00,23,11
10800000,1781731980000,2026-06-18T00:33:00.000+03:00,22,12
10800000,1781732160000,2026-06-18T00:36:00.000+03:00,25,12
10800000,1781732340000,2026-06-18T00:39:00.000+03:00,24,12
10800000,1781732520000,2026-06-18T00:42:00.000+03:00,24,12
10800000,1781732700000,2026-06-18T00:45:00.000+03:00,23,12
10800000,1781732880000,2026-06-18T00:48:00.000+03:00,14,12
10800000,1781733060000,2026-06-18T00:51:00.000+03:00,14,13
10800000,1781733240000,2026-06-18T00:54:00.000+03:00,12,13
10800000,1781733420000,2026-06-18T00:57:00.000+03:00,14,14
10800000,1781733600000,2026-06-18T01:00:00.000+03:00,17,14
10800000,1781733780000,2026-06-18T01:03:00.000+03:00,24,15
10800000,1781733960000,2026-06-18T01:06:00.000+03:00,24,15
10800000,1781734140000,2026-06-18T01:09:00.000+03:00,30,16
10800000,1781734320000,2026-06-18T01:12:00.000+03:00,29,16
10800000,1781734500000,2026-06-18T01:15:00.000+03:00,28,16
10800000,1781734680000,2026-06-18T01:18:00.000+03:00,30,16
10800000,1781734860000,2026-06-18T01:21:00.000+03:00,22,17
10800000,1781735040000,2026-06-18T01:24:00.000+03:00,15,17
10800000,1781735220000,2026-06-18T01:27:00.000+03:00,15,17
10800000,1781735400000,2026-06-18T01:30:00.000+03:00,13,18
10800000,1781735580000,2026-06-18T01:33:00.000+03:00,15,18
10800000,1781735760000,2026-06-18T01:36:00.000+03:00,13,19
10800000,1781735940000,2026-06-18T01:39:00.000+03:00,15,20
10800000,1781736120000,2026-06-18T01:42:00.000+03:00,17,20
10800000,1781736300000,2026-06-18T01:45:00.000+03:00,20,21
10800000,1781736480000,2026-06-18T01:48:00.000+03:00,18,21
10800000,1781736660000,2026-06-18T01:51:00.000+03:00,20,22
10800000,1781736840000,2026-06-18T01:54:00.000+03:00,19,22
10800000,1781737020000,2026-06-18T01:57:00.000+03:00,20,24
10800000,1781737200000,2026-06-18T02:00:00.000+03:00,21,24
10800000,1781737380000,2026-06-18T02:03:00.000+03:00,20,24
10800000,1781737560000,2026-06-18T02:06:00.000+03:00,22,25
10800000,1781737740000,2026-06-18T02:09:00.000+03:00,19,25
10800000,1781737920000,2026-06-18T02:12:00.000+03:00,19,26
10800000,1781738100000,2026-06-18T02:15:00.000+03:00,20,27
10800000,1781738280000,2026-06-18T02:18:00.000+03:00,25,27
10800000,1781738460000,2026-06-18T02:21:00.000+03:00,28,28
10800000,1781738640000,2026-06-18T02:24:00.000+03:00,22,28
10800000,1781738820000,2026-06-18T02:27:00.000+03:00,27,29
10800000,1781739000000,2026-06-18T02:30:00.000+03:00,27,29
10800000,1781739180000,2026-06-18T02:33:00.000+03:00,24,30
10800000,1781739360000,2026-06-18T02:36:00.000+03:00,20,31
10800000,1781739540000,2026-06-18T02:39:00.000+03:00,22,31
10800000,1781739720000,2026-06-18T02:42:00.000+03:00,18,32
10800000,1781739900000,2026-06-18T02:45:00.000+03:00,19,32
10800000,1781740080000,2026-06-18T02:48:00.000+03:00,19,33
10800000,1781740260000,2026-06-18T02:51:00.000+03:00,20,34
10800000,1781740440000,2026-06-18T02:54:00.000+03:00,20,34
10800000,1781740620000,2026-06-18T02:57:00.000+03:00,20,35
10800000,1781740800000,2026-06-18T03:00:00.000+03:00,17,36
10800000,1781740980000,2026-06-18T03:03:00.000+03:00,20,37
10800000,1781741160000,2026-06-18T03:06:00.000+03:00,19,38
10800000,1781741340000,2026-06-18T03:09:00.000+03:00,21,38
10800000,1781741520000,2026-06-18T03:12:00.000+03:00,9,38
10800000,1781741700000,2026-06-18T03:15:00.000+03:00,9,39
10800000,1781741880000,2026-06-18T03:18:00.000+03:00,12,40
10800000,1781742060000,2026-06-18T03:21:00.000+03:00,15,41
10800000,1781742240000,2026-06-18T03:24:00.000+03:00,15,42
10800000,1781742420000,2026-06-18T03:27:00.000+03:00,15,42
10800000,1781742600000,2026-06-18T03:30:00.000+03:00,17,42
10800000,1781742780000,2026-06-18T03:33:00.000+03:00,16,43
10800000,1781742960000,2026-06-18T03:36:00.000+03:00,18,43
10800000,1781743140000,2026-06-18T03:39:00.000+03:00,24,43
10800000,1781743320000,2026-06-18T03:42:00.000+03:00,18,44
10800000,1781743500000,2026-06-18T03:45:00.000+03:00,24,45
10800000,1781743680000,2026-06-18T03:48:00.000+03:00,24,45
10800000,1781743860000,2026-06-18T03:51:00.000+03:00,12,46
10800000,1781744040000,2026-06-18T03:54:00.000+03:00,17,46
10800000,1781744220000,2026-06-18T03:57:00.000+03:00,19,47
10800000,1781744400000,2026-06-18T04:00:00.000+03:00,19,47
10800000,1781744580000,2026-06-18T04:03:00.000+03:00,18,47
10800000,1781744760000,2026-06-18T04:06:00.000+03:00,25,48
10800000,1781744940000,2026-06-18T04:09:00.000+03:00,25,48
10800000,1781745120000,2026-06-18T04:12:00.000+03:00,22,49
10800000,1781745300000,2026-06-18T04:15:00.000+03:00,19,49
10800000,1781745480000,2026-06-18T04:18:00.000+03:00,25,49
10800000,1781745660000,2026-06-18T04:21:00.000+03:00,24,50
10800000,1781745840000,2026-06-18T04:24:00.000+03:00,21,50
10800000,1781746020000,2026-06-18T04:27:00.000+03:00,17,51
10800000,1781746200000,2026-06-18T04:30:00.000+03:00,20,51
10800000,1781746380000,2026-06-18T04:33:00.000+03:00,23,52
10800000,1781746560000,2026-06-18T04:36:00.000+03:00,-1,52
10800000,1781746740000,2026-06-18T04:39:00.000+03:00,-1,52
10800000,1781746920000,2026-06-18T04:42:00.000+03:00,20,52
