Header Length,5
Powered by Labfront
Documentation,https://help.labfront.com/data-documentation
projectId,projectTitle,participantId,participantInsignia
d7934d1c-460d-4580-b14a-273638afa65a,MS Daily Compass Project,7ccc3155-f88f-4033-9e89-6656bb8a8703,jheel

timezoneOffsetInMs,unixTimestampInMs,isoDate,stressLevel,bodyBattery
10800000,1781816400000,2026-06-19T00:00:00.000+03:00,25,25
10800000,1781816580000,2026-06-19T00:03:00.000+03:00,28,25
10800000,1781816760000,2026-06-19T00:06:00.000+03:00,25,25
10800000,1781816940000,2026-06-19T00:09:00.000+03:00,25,25
10800000,1781817120000,2026-06-19T00:12:00.000+03:00,37,25
10800000,1781817300000,2026-06-19T00:15:00.000+03:00,31,24
10800000,1781817480000,2026-06-19T00:18:00.000+03:00,30,24
10800000,1781817660000,2026-06-19T00:21:00.000+03:00,24,24
10800000,1781817840000,2026-06-19T00:24:00.000+03:00,23,24
10800000,1781818020000,2026-06-19T00:27:00.000+03:00,32,24
10800000,1781818200000,2026-06-19T00:30:00.000+03:00,24,24
10800000,1781818380000,2026-06-19T00:33:00.000+03:00,24,24
10800000,1781818560000,2026-06-19T00:36:00.000+03:00,25,24
10800000,1781818740000,2026-06-19T00:39:00.000+03:00,25,24
10800000,1781818920000,2026-06-19T00:42:00.000+03:00,28,23
10800000,1781819100000,2026-06-19T00:45:00.000+03:00,28,23
10800000,1781819280000,2026-06-19T00:48:00.000+03:00,24,23
10800000,1781819460000,2026-06-19T00:51:00.000+03:00,21,23
10800000,1781819640000,2026-06-19T00:54:00.000+03:00,25,23
10800000,1781819820000,2026-06-19T00:57:00.000+03:00,20,23
10800000,1781820000000,2026-06-19T01:00:00.000+03:00,17,23
10800000,1781820180000,2026-06-19T01:03:00.000+03:00,16,23
10800000,1781820360000,2026-06-19T01:06:00.000+03:00,20,23
10800000,1781820540000,2026-06-19T01:09:00.000+03:00,23,23
10800000,1781820720000,2026-06-19T01:12:00.000+03:00,21,23
10800000,1781820900000,2026-06-19T01:15:00.000+03:00,25,23
10800000,1781821080000,2026-06-19T01:18:00.000+03:00,25,23
10800000,1781821260000,2026-06-19T01:21:00.000+03:00,28,23
10800000,1781821440000,2026-06-19T01:24:00.000+03:00,27,23
10800000,1781821620000,2026-06-19T01:27:00.000+03:00,25,23
10800000,1781821800000,2026-06-19T01:30:00.000+03:00,26,23
10800000,1781821980000,2026-06-19T01:33:00.000+03:00,23,23
10800000,1781822160000,2026-06-19T01:36:00.000+03:00,21,25
10800000,1781822340000,2026-06-19T01:39:00.000+03:00,19,25
10800000,1781822520000,2026-06-19T01:42:00.000+03:00,16,25
10800000,1781822700000,2026-06-19T01:45:00.000+03:00,17,25
10800000,1781822880000,2026-06-19T01:48:00.000+03:00,16,25
10800000,1781823060000,2026-06-19T01:51:00.000+03:00,15,26
10800000,1781823240000,2026-06-19T01:54:00.000+03:00,16,26
10800000,1781823420000,2026-06-19T01:57:00.000+03:00,15,26
10800000,1781823600000,2026-06-19T02:00:00.000+03:00,14,27
10800000,1781823780000,2026-06-19T02:03:00.000+03:00,14,27
10800000,1781823960000,2026-06-19T02:06:00.000+03:00,14,28
10800000,1781824140000,2026-06-19T02:09:00.000+03:00,13,29
10800000,1781824320000,2026-06-19T02:12:00.000+03:00,15,29
10800000,1781824500000,2026-06-19T02:15:00.000+03:00,13,30
10800000,1781824680000,2026-06-19T02:18:00.000+03:00,13,30
10800000,1781824860000,2026-06-19T02:21:00.000+03:00,13,31
10800000,1781825040000,2026-06-19T02:24:00.000+03:00,18,31
10800000,1781825220000,2026-06-19T02:27:00.000+03:00,16,31
10800000,1781825400000,2026-06-19T02:30:00.000+03:00,15,32
10800000,1781825580000,2026-06-19T02:33:00.000+03:00,24,33
10800000,1781825760000,2026-06-19T02:36:00.000+03:00,27,33
10800000,1781825940000,2026-06-19T02:39:00.000+03:00,28,33
10800000,1781826120000,2026-06-19T02:42:00.000+03:00,27,33
10800000,1781826300000,2026-06-19T02:45:00.000+03:00,25,34
10800000,1781826480000,2026-06-19T02:48:00.000+03:00,25,35
10800000,1781826660000,2026-06-19T02:51:00.000+03:00,25,35
10800000,1781826840000,2026-06-19T02:54:00.000+03:00,26,36
10800000,1781827020000,2026-06-19T02:57:00.000+03:00,28,36
10800000,1781827200000,2026-06-19T03:00:00.000+03:00,22,36
10800000,1781827380000,2026-06-19T03:03:00.000+03:00,25,37
10800000,1781827560000,2026-06-19T03:06:00.000+03:00,24,37
10800000,1781827740000,2026-06-19T03:09:00.000+03:00,23,38
10800000,1781827920000,2026-06-19T03:12:00.000+03:00,21,38
10800000,1781828100000,2026-06-19T03:15:00.000+03:00,23,39
10800000,1781828280000,2026-06-19T03:18:00.000+03:00,25,39
10800000,1781828460000,2026-06-19T03:21:00.000+03:00,27,40
10800000,1781828640000,2026-06-19T03:24:00.000+03:00,25,40
10800000,1781828820000,2026-06-19T03:27:00.000+03:00,25,41
10800000,1781829000000,2026-06-19T03:30:00.000+03:00,22,42
10800000,1781829180000,2026-06-19T03:33:00.000+03:00,13,42
10800000,1781829360000,2026-06-19T03:36:00.000+03:00,25,43
10800000,1781829540000,2026-06-19T03:39:00.000+03:00,25,43
10800000,1781829720000,2026-06-19T03:42:00.000+03:00,25,44
10800000,1781829900000,2026-06-19T03:45:00.000+03:00,25,44
10800000,1781830080000,2026-06-19T03:48:00.000+03:00,25,45
10800000,1781830260000,2026-06-19T03:51:00.000+03:00,25,45
10800000,1781830440000,2026-06-19T03:54:00.000+03:00,27,46
10800000,1781830620000,2026-06-19T03:57:00.000+03:00,30,47
10800000,1781830800000,2026-06-19T04:00:00.000+03:00,28,47
10800000,1781830980000,2026-06-19T04:03:00.000+03:00,31,47
10800000,1781831160000,2026-06-19T04:06:00.000+03:00,25,47
10800000,1781831340000,2026-06-19T04:09:00.000+03:00,25,48
10800000,1781831520000,2026-06-19T04:12:00.000+03:00,25,48
10800000,1781831700000,2026-06-19T04:15:00.000+03:00,25,48
10800000,1781831880000,2026-06-19T04:18:00.000+03:00,25,49
10800000,1781832060000,2026-06-19T04:21:00.000+03:00,25,49
10800000,1781832240000,2026-06-19T04:24:00.000+03:00,21,49
10800000,1781832420000,2026-06-19T04:27:00.000+03:00,20,49
10800000,1781832600000,2026-06-19T04:30:00.000+03:00,17,49
10800000,1781832780000,2026-06-19T04:33:00.000+03:00,15,51
10800000,1781832960000,2026-06-19T04:36:00.000+03:00,14,51
10800000,1781833140000,2026-06-19T04:39:00.000+03:00,15,51
