Header Length,5
Powered by Labfront
Documentation,https://help.labfront.com/data-documentation
projectId,projectTitle,participantId,participantInsignia
d7934d1c-460d-4580-b14a-273638afa65a,MS Daily Compass Project,7ccc3155-f88f-4033-9e89-6656bb8a8703,jheel

timezoneOffsetInMs,unixTimestampInMs,isoDate,durationInMs,activityType,activeTimeInMs,steps,distanceInMeters,activeKilocalories,met,intensity,meanMotionIntensity,maxMotionIntensity
10800000,1781038800000,2026-06-10T00:00:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,2
10800000,1781039700000,2026-06-10T00:15:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781040600000,2026-06-10T00:30:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781041500000,2026-06-10T00:45:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781042400000,2026-06-10T01:00:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,2
10800000,1781043300000,2026-06-10T01:15:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
10800000,1781044200000,2026-06-10T01:30:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
10800000,1781045100000,2026-06-10T01:45:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781046000000,2026-06-10T02:00:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,2
10800000,1781046900000,2026-06-10T02:15:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
10800000,1781047800000,2026-06-10T02:30:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,2
10800000,1781048700000,2026-06-10T02:45:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,2
10800000,1781049600000,2026-06-10T03:00:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,2
10800000,1781050500000,2026-06-10T03:15:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
10800000,1781051400000,2026-06-10T03:30:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
10800000,1781052300000,2026-06-10T03:45:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
