Header Length,5
Powered by Labfront
Documentation,https://help.labfront.com/data-documentation
projectId,projectTitle,participantId,participantInsignia
d7934d1c-460d-4580-b14a-273638afa65a,MS Daily Compass Project,7ccc3155-f88f-4033-9e89-6656bb8a8703,jheel

timezoneOffsetInMs,unixTimestampInMs,isoDate,durationInMs,activityType,activeTimeInMs,steps,distanceInMeters,activeKilocalories,met,intensity,meanMotionIntensity,maxMotionIntensity
10800000,1780978500000,2026-06-09T07:15:00.000+03:00,900000,SEDENTARY,720000,0,0,0,1,SEDENTARY,0,4
10800000,1780978500000,2026-06-09T07:15:00.000+03:00,900000,WALKING,180000,29,21.29,3,1.7647928,ACTIVE,2,2
10800000,1780979400000,2026-06-09T07:30:00.000+03:00,900000,WALKING,120000,36,26.42,3,2.1471894,ACTIVE,1,1
10800000,1780979400000,2026-06-09T07:30:00.000+03:00,900000,SEDENTARY,780000,0,0,0,1,SEDENTARY,0,5
10800000,1780980300000,2026-06-09T07:45:00.000+03:00,900000,WALKING,300000,207,151.94,5,1.7647929,ACTIVE,1.8,2
10800000,1780980300000,2026-06-09T07:45:00.000+03:00,900000,SEDENTARY,600000,0,0,0,1,SEDENTARY,0,5
10800000,1780981200000,2026-06-09T08:00:00.000+03:00,900000,RUNNING,540000,1393,883.68,54,5.588757,HIGHLY_ACTIVE,4,4
10800000,1780981200000,2026-06-09T08:00:00.000+03:00,900000,WALKING,359000,143,104.96,4,1.5112822,ACTIVE,1,1
10800000,1780982100000,2026-06-09T08:15:00.000+03:00,900000,RUNNING,600000,1540,918.73,52,4.9769235,HIGHLY_ACTIVE,2.8,4
10800000,1780982100000,2026-06-09T08:15:00.000+03:00,900000,WALKING,300000,767,456.96,29,5.435799,HIGHLY_ACTIVE,4,4
10800000,1780983000000,2026-06-09T08:30:00.000+03:00,900000,RUNNING,120000,274,161.45,11,5.2105646,HIGHLY_ACTIVE,2,4
10800000,1780983000000,2026-06-09T08:30:00.000+03:00,900000,WALKING,240000,385,239.05,24,5.593343,ACTIVE,2.25,3
10800000,1780983000000,2026-06-09T08:30:00.000+03:00,900000,GENERIC,0,0,0,14,1,SEDENTARY,0,4
10800000,1780983000000,2026-06-09T08:30:00.000+03:00,900000,SEDENTARY,540000,0,0,1,1.0850619,SEDENTARY,0,4
10800000,1780983900000,2026-06-09T08:45:00.000+03:00,900000,GENERIC,0,0,0,7,1,SEDENTARY,0,1
10800000,1780983900000,2026-06-09T08:45:00.000+03:00,900000,WALKING,360000,271,198.91,17,3.166776,ACTIVE,2,2
10800000,1780983900000,2026-06-09T08:45:00.000+03:00,900000,SEDENTARY,540000,0,0,0,1,SEDENTARY,0,5
10800000,1780984800000,2026-06-09T09:00:00.000+03:00,900000,WALKING,420000,316,231.95,16,2.7479873,ACTIVE,2.2857142857142856,3
10800000,1780984800000,2026-06-09T09:00:00.000+03:00,900000,SEDENTARY,480000,0,0,0,1,SEDENTARY,0,4
10800000,1780985700000,2026-06-09T09:15:00.000+03:00,900000,WALKING,780000,385,282.59,47,3.7648454,ACTIVE,1.4615384615384615,2
10800000,1780985700000,2026-06-09T09:15:00.000+03:00,900000,SEDENTARY,120000,0,0,0,1,SEDENTARY,0,5
10800000,1780986600000,2026-06-09T09:30:00.000+03:00,900000,WALKING,120000,37,27.16,3,2.1471167,ACTIVE,1,2
10800000,1780986600000,2026-06-09T09:30:00.000+03:00,900000,GENERIC,0,0,0,2,1,SEDENTARY,0,0
10800000,1780986600000,2026-06-09T09:30:00.000+03:00,900000,SEDENTARY,780000,0,0,0,1,SEDENTARY,0,6
10800000,1780987500000,2026-06-09T09:45:00.000+03:00,900000,WALKING,420000,108,79.27,6,1.6554952,ACTIVE,1.5714285714285714,2
10800000,1780987500000,2026-06-09T09:45:00.000+03:00,900000,SEDENTARY,480000,0,0,0,1,SEDENTARY,0,5
10800000,1780988400000,2026-06-09T10:00:00.000+03:00,900000,WALKING,120000,26,19.08,5,2.911861,ACTIVE,1.5,2
10800000,1780988400000,2026-06-09T10:00:00.000+03:00,900000,SEDENTARY,780000,0,0,0,1,SEDENTARY,0,5
10800000,1780989300000,2026-06-09T10:15:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1780990200000,2026-06-09T10:30:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,4
10800000,1780991100000,2026-06-09T10:45:00.000+03:00,900000,WALKING,15000,13,9.54,0,1,ACTIVE,1,1
10800000,1780991100000,2026-06-09T10:45:00.000+03:00,900000,SEDENTARY,885000,0,0,0,1,SEDENTARY,0,4
10800000,1780992000000,2026-06-09T11:00:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,4
10800000,1780992900000,2026-06-09T11:15:00.000+03:00,900000,WALKING,90000,73,53.59,3,2.5294888,ACTIVE,1.8333333333333333,2
10800000,1780992900000,2026-06-09T11:15:00.000+03:00,900000,SEDENTARY,810000,0,0,0,1,SEDENTARY,0,5
10800000,1780993800000,2026-06-09T11:30:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,4
10800000,1780994700000,2026-06-09T11:45:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,4
10800000,1780995600000,2026-06-09T12:00:00.000+03:00,900000,WALKING,30000,19,13.94,0,1,ACTIVE,2,2
10800000,1780995600000,2026-06-09T12:00:00.000+03:00,900000,SEDENTARY,870000,0,0,0,1,SEDENTARY,0,4
10800000,1780996500000,2026-06-09T12:15:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1780997400000,2026-06-09T12:30:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1780998300000,2026-06-09T12:45:00.000+03:00,900000,WALKING,75000,54,39.64,2,2.223591,ACTIVE,1,1
10800000,1780998300000,2026-06-09T12:45:00.000+03:00,900000,SEDENTARY,825000,0,0,0,1,SEDENTARY,0,3
10800000,1780999200000,2026-06-09T13:00:00.000+03:00,900000,WALKING,15000,16,11.74,0,1,ACTIVE,2,2
10800000,1780999200000,2026-06-09T13:00:00.000+03:00,900000,SEDENTARY,885000,0,0,0,1,SEDENTARY,0,4
10800000,1781000100000,2026-06-09T13:15:00.000+03:00,900000,WALKING,30000,13,9.54,0,1,ACTIVE,1,1
10800000,1781000100000,2026-06-09T13:15:00.000+03:00,900000,SEDENTARY,870000,0,0,0,1,SEDENTARY,0,4
10800000,1781001000000,2026-06-09T13:30:00.000+03:00,900000,WALKING,15000,21,15.42,0,1,ACTIVE,2,2
10800000,1781001000000,2026-06-09T13:30:00.000+03:00,900000,SEDENTARY,885000,0,0,0,1,SEDENTARY,0,3
10800000,1781001900000,2026-06-09T13:45:00.000+03:00,900000,WALKING,45000,52,38.17,2,3.0393186,ACTIVE,2,2
10800000,1781001900000,2026-06-09T13:45:00.000+03:00,900000,SEDENTARY,855000,0,0,0,1,SEDENTARY,0,5
10800000,1781002800000,2026-06-09T14:00:00.000+03:00,900000,WALKING,150000,108,79.27,5,2.5294888,ACTIVE,1.3,2
10800000,1781002800000,2026-06-09T14:00:00.000+03:00,900000,SEDENTARY,750000,0,0,0,1,SEDENTARY,0,5
10800000,1781003700000,2026-06-09T14:15:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781004600000,2026-06-09T14:30:00.000+03:00,900000,WALKING,15000,9,6.6,0,1,ACTIVE,0,0
10800000,1781004600000,2026-06-09T14:30:00.000+03:00,900000,SEDENTARY,885000,0,0,0,1,SEDENTARY,0,3
10800000,1781005500000,2026-06-09T14:45:00.000+03:00,900000,WALKING,15000,23,16.89,0,1,ACTIVE,2,2
10800000,1781005500000,2026-06-09T14:45:00.000+03:00,900000,SEDENTARY,885000,0,0,0,1,SEDENTARY,0,4
10800000,1781006400000,2026-06-09T15:00:00.000+03:00,900000,WALKING,85000,77,56.51,3,2.619459,ACTIVE,2,2
10800000,1781006400000,2026-06-09T15:00:00.000+03:00,900000,SEDENTARY,815000,0,0,0,1,SEDENTARY,0,4
10800000,1781007300000,2026-06-09T15:15:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,4
10800000,1781008200000,2026-06-09T15:30:00.000+03:00,900000,WALKING,30000,24,17.62,1,2.5294888,ACTIVE,2.5,3
10800000,1781008200000,2026-06-09T15:30:00.000+03:00,900000,SEDENTARY,870000,0,0,0,1,SEDENTARY,0,4
10800000,1781009100000,2026-06-09T15:45:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,4
10800000,1781010000000,2026-06-09T16:00:00.000+03:00,900000,WALKING,30000,20,14.68,1,2.5294888,ACTIVE,2,2
10800000,1781010000000,2026-06-09T16:00:00.000+03:00,900000,SEDENTARY,870000,0,0,0,1,SEDENTARY,0,4
10800000,1781010900000,2026-06-09T16:15:00.000+03:00,900000,WALKING,30000,21,15.41,0,1,ACTIVE,2,2
10800000,1781010900000,2026-06-09T16:15:00.000+03:00,900000,SEDENTARY,870000,0,0,0,1,SEDENTARY,0,4
10800000,1781011800000,2026-06-09T16:30:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781012700000,2026-06-09T16:45:00.000+03:00,900000,WALKING,75000,28,20.56,3,2.8353865,ACTIVE,1.2,2
10800000,1781012700000,2026-06-09T16:45:00.000+03:00,900000,SEDENTARY,825000,0,0,0,1,SEDENTARY,0,4
10800000,1781013600000,2026-06-09T17:00:00.000+03:00,900000,WALKING,15000,16,11.74,0,1,ACTIVE,3,3
10800000,1781013600000,2026-06-09T17:00:00.000+03:00,900000,SEDENTARY,885000,0,0,0,1,SEDENTARY,0,4
10800000,1781014500000,2026-06-09T17:15:00.000+03:00,900000,WALKING,45000,63,46.24,1,2.0196593,ACTIVE,3,3
10800000,1781014500000,2026-06-09T17:15:00.000+03:00,900000,SEDENTARY,855000,0,0,0,1,SEDENTARY,0,4
10800000,1781015400000,2026-06-09T17:30:00.000+03:00,900000,WALKING,45000,38,27.89,1,2.0196593,ACTIVE,2,2
10800000,1781015400000,2026-06-09T17:30:00.000+03:00,900000,SEDENTARY,855000,0,0,0,1,SEDENTARY,0,4
10800000,1781016300000,2026-06-09T17:45:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781017200000,2026-06-09T18:00:00.000+03:00,900000,WALKING,160000,180,132.12,5,2.4338956,ACTIVE,2.09375,3
10800000,1781017200000,2026-06-09T18:00:00.000+03:00,900000,SEDENTARY,740000,0,0,0,1,SEDENTARY,0,4
10800000,1781018100000,2026-06-09T18:15:00.000+03:00,900000,WALKING,265000,416,305.35,12,3.0777962,ACTIVE,2,2
10800000,1781018100000,2026-06-09T18:15:00.000+03:00,900000,SEDENTARY,635000,0,0,2,1.1445186,SEDENTARY,0,5
10800000,1781019000000,2026-06-09T18:30:00.000+03:00,900000,SEDENTARY,900000,0,0.01,0,1,SEDENTARY,0,3
10800000,1781019900000,2026-06-09T18:45:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781020800000,2026-06-09T19:00:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781021700000,2026-06-09T19:15:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781022600000,2026-06-09T19:30:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781023500000,2026-06-09T19:45:00.000+03:00,900000,WALKING,30000,11,8.07,0,1,ACTIVE,2,2
10800000,1781023500000,2026-06-09T19:45:00.000+03:00,900000,SEDENTARY,870000,0,0,0,1,SEDENTARY,0,4
10800000,1781024400000,2026-06-09T20:00:00.000+03:00,900000,WALKING,90000,96,70.47,4,3.039394,ACTIVE,1.8333333333333333,3
10800000,1781024400000,2026-06-09T20:00:00.000+03:00,900000,SEDENTARY,810000,0,0,0,1,SEDENTARY,0,4
10800000,1781025300000,2026-06-09T20:15:00.000+03:00,900000,WALKING,305000,283,207.72,16,3.4071534,ACTIVE,1.1475409836065573,2
10800000,1781025300000,2026-06-09T20:15:00.000+03:00,900000,SEDENTARY,595000,0,0,3,1.2313598,SEDENTARY,0,6
10800000,1781026200000,2026-06-09T20:30:00.000+03:00,900000,WALKING,60000,13,9.54,1,1.7647729,ACTIVE,2,2
10800000,1781026200000,2026-06-09T20:30:00.000+03:00,900000,SEDENTARY,840000,0,0,0,1,SEDENTARY,0,4
10800000,1781027100000,2026-06-09T20:45:00.000+03:00,900000,WALKING,180000,47,34.5,1,1.2549243,ACTIVE,1,1
10800000,1781027100000,2026-06-09T20:45:00.000+03:00,900000,SEDENTARY,720000,0,0,0,1,SEDENTARY,0,5
10800000,1781028000000,2026-06-09T21:00:00.000+03:00,900000,WALKING,180000,65,47.71,2,1.5098486,ACTIVE,1,1
10800000,1781028000000,2026-06-09T21:00:00.000+03:00,900000,SEDENTARY,720000,0,0,0,1,SEDENTARY,0,5
10800000,1781028900000,2026-06-09T21:15:00.000+03:00,900000,WALKING,60000,12,8.81,1,1.7647729,ACTIVE,1,1
10800000,1781028900000,2026-06-09T21:15:00.000+03:00,900000,SEDENTARY,840000,0,0,0,1,SEDENTARY,0,5
10800000,1781029800000,2026-06-09T21:30:00.000+03:00,900000,WALKING,60000,31,22.75,1,1.7647729,ACTIVE,1,1
10800000,1781029800000,2026-06-09T21:30:00.000+03:00,900000,SEDENTARY,840000,0,0,0,1,SEDENTARY,0,5
10800000,1781030700000,2026-06-09T21:45:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,4
10800000,1781031600000,2026-06-09T22:00:00.000+03:00,900000,WALKING,60000,11,8.08,1,1.7647729,ACTIVE,2,2
10800000,1781031600000,2026-06-09T22:00:00.000+03:00,900000,SEDENTARY,840000,0,0,0,1,SEDENTARY,0,4
10800000,1781032500000,2026-06-09T22:15:00.000+03:00,900000,WALKING,345000,106,77.8,10,2.3299778,ACTIVE,1.6956521739130435,4
10800000,1781032500000,2026-06-09T22:15:00.000+03:00,900000,SEDENTARY,555000,0,0,0,1,SEDENTARY,0,5
10800000,1781033400000,2026-06-09T22:30:00.000+03:00,900000,WALKING,7000,20,14.68,0,1,HIGHLY_ACTIVE,2,2
10800000,1781033400000,2026-06-09T22:30:00.000+03:00,900000,SEDENTARY,893000,0,0,0,1,SEDENTARY,0,4
10800000,1781034300000,2026-06-09T22:45:00.000+03:00,900000,WALKING,195000,90,66.06,4,1.9412149,ACTIVE,1.6153846153846154,2
10800000,1781034300000,2026-06-09T22:45:00.000+03:00,900000,SEDENTARY,705000,0,0,0,1,SEDENTARY,0,5
10800000,1781035200000,2026-06-09T23:00:00.000+03:00,900000,WALKING,120000,30,22.02,1,1.3823686,ACTIVE,3,3
10800000,1781035200000,2026-06-09T23:00:00.000+03:00,900000,SEDENTARY,780000,0,0,0,1,SEDENTARY,0,3
10800000,1781036100000,2026-06-09T23:15:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
10800000,1781037000000,2026-06-09T23:30:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781037900000,2026-06-09T23:45:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
