Header Length,5
Powered by Labfront
Documentation,https://help.labfront.com/data-documentation
projectId,projectTitle,participantId,participantInsignia
d7934d1c-460d-4580-b14a-273638afa65a,MS Daily Compass Project,7ccc3155-f88f-4033-9e89-6656bb8a8703,jheel

timezoneOffsetInMs,unixTimestampInMs,isoDate,durationInMs,activityType,activeTimeInMs,steps,distanceInMeters,activeKilocalories,met,intensity,meanMotionIntensity,maxMotionIntensity
10800000,1781643600000,2026-06-17T00:00:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781644500000,2026-06-17T00:15:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,2
10800000,1781645400000,2026-06-17T00:30:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
10800000,1781646300000,2026-06-17T00:45:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,4
10800000,1781647200000,2026-06-17T01:00:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
10800000,1781648100000,2026-06-17T01:15:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781649000000,2026-06-17T01:30:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,1
10800000,1781649900000,2026-06-17T01:45:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,2
10800000,1781650800000,2026-06-17T02:00:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781651700000,2026-06-17T02:15:00.000+03:00,900000,WALKING,30000,57,41.84,1,2.5324676,ACTIVE,1,1
10800000,1781651700000,2026-06-17T02:15:00.000+03:00,900000,SEDENTARY,870000,0,0,0,1,SEDENTARY,0,5
10800000,1781652600000,2026-06-17T02:30:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
10800000,1781653500000,2026-06-17T02:45:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
10800000,1781654400000,2026-06-17T03:00:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
10800000,1781655300000,2026-06-17T03:15:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,2
10800000,1781656200000,2026-06-17T03:30:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781657100000,2026-06-17T03:45:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
10800000,1781658000000,2026-06-17T04:00:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
10800000,1781658900000,2026-06-17T04:15:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,4
10800000,1781659800000,2026-06-17T04:30:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,2
10800000,1781660700000,2026-06-17T04:45:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,4
10800000,1781661600000,2026-06-17T05:00:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,2
10800000,1781662500000,2026-06-17T05:15:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
10800000,1781663400000,2026-06-17T05:30:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,4
10800000,1781664300000,2026-06-17T05:45:00.000+03:00,900000,WALKING,7000,19,13.95,0,1,HIGHLY_ACTIVE,1,1
10800000,1781664300000,2026-06-17T05:45:00.000+03:00,900000,SEDENTARY,893000,0,0,0,1,SEDENTARY,0,4
10800000,1781665200000,2026-06-17T06:00:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,2
10800000,1781666100000,2026-06-17T06:15:00.000+03:00,900000,GENERIC,0,0,0,0,1,SEDENTARY,0,3
10800000,1781666100000,2026-06-17T06:15:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,4
10800000,1781667000000,2026-06-17T06:30:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,4
10800000,1781667900000,2026-06-17T06:45:00.000+03:00,900000,WALKING,300000,94,69,9,2.3803859,ACTIVE,1.2,2
10800000,1781667900000,2026-06-17T06:45:00.000+03:00,900000,SEDENTARY,600000,0,0,0,1,SEDENTARY,0,5
10800000,1781668800000,2026-06-17T07:00:00.000+03:00,900000,RUNNING,226000,609,393.57,22,5.4791284,HIGHLY_ACTIVE,4,4
10800000,1781668800000,2026-06-17T07:00:00.000+03:00,900000,WALKING,314000,182,133.58,10,2.4653778,ACTIVE,1,1
10800000,1781668800000,2026-06-17T07:00:00.000+03:00,900000,SEDENTARY,360000,0,0,0,1,SEDENTARY,0,3
10800000,1781669700000,2026-06-17T07:15:00.000+03:00,900000,RUNNING,780000,2036,1282.31,63,4.7164235,HIGHLY_ACTIVE,3.3846153846153846,4
10800000,1781669700000,2026-06-17T07:15:00.000+03:00,900000,WALKING,120000,311,185.59,11,5.217846,HIGHLY_ACTIVE,4,4
