Header Length,5
Powered by Labfront
Documentation,https://help.labfront.com/data-documentation
projectId,projectTitle,participantId,participantInsignia
d7934d1c-460d-4580-b14a-273638afa65a,MS Daily Compass Project,7ccc3155-f88f-4033-9e89-6656bb8a8703,jheel

timezoneOffsetInMs,unixTimestampInMs,isoDate,durationInMs,activityType,activeTimeInMs,steps,distanceInMeters,activeKilocalories,met,intensity,meanMotionIntensity,maxMotionIntensity
10800000,1781603100000,2026-06-16T12:45:00.000+03:00,900000,WALKING,45000,42,30.83,3,4.0594773,ACTIVE,1,1
10800000,1781603100000,2026-06-16T12:45:00.000+03:00,900000,SEDENTARY,855000,0,0,0,1,SEDENTARY,0,4
10800000,1781604000000,2026-06-16T13:00:00.000+03:00,900000,WALKING,60000,41,30.09,1,1.7648693,ACTIVE,1.5,3
10800000,1781604000000,2026-06-16T13:00:00.000+03:00,900000,SEDENTARY,840000,0,0,0,1,SEDENTARY,0,5
10800000,1781604900000,2026-06-16T13:15:00.000+03:00,900000,WALKING,75000,77,56.52,1,1.6118954,ACTIVE,1.6,2
10800000,1781604900000,2026-06-16T13:15:00.000+03:00,900000,SEDENTARY,825000,0,0,0,1,SEDENTARY,0,5
10800000,1781605800000,2026-06-16T13:30:00.000+03:00,900000,WALKING,135000,111,81.47,3,2.019826,ACTIVE,1.8888888888888888,2
10800000,1781605800000,2026-06-16T13:30:00.000+03:00,900000,SEDENTARY,765000,0,0,0,1,SEDENTARY,0,5
10800000,1781606700000,2026-06-16T13:45:00.000+03:00,900000,WALKING,45000,41,30.1,1,2.019826,ACTIVE,1.3333333333333333,2
10800000,1781606700000,2026-06-16T13:45:00.000+03:00,900000,SEDENTARY,855000,0,0,0,1,SEDENTARY,0,5
10800000,1781607600000,2026-06-16T14:00:00.000+03:00,900000,WALKING,135000,119,87.34,1,1.339942,ACTIVE,1.7777777777777777,2
10800000,1781607600000,2026-06-16T14:00:00.000+03:00,900000,SEDENTARY,765000,0,0,0,1,SEDENTARY,0,3
10800000,1781608500000,2026-06-16T14:15:00.000+03:00,900000,WALKING,30000,15,11.01,1,2.5297387,ACTIVE,2,2
10800000,1781608500000,2026-06-16T14:15:00.000+03:00,900000,SEDENTARY,870000,0,0,0,1,SEDENTARY,0,3
10800000,1781609400000,2026-06-16T14:30:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,4
10800000,1781610300000,2026-06-16T14:45:00.000+03:00,900000,WALKING,90000,51,37.44,4,3.0396516,ACTIVE,1,1
10800000,1781610300000,2026-06-16T14:45:00.000+03:00,900000,SEDENTARY,810000,0,0,0,1,SEDENTARY,0,4
10800000,1781611200000,2026-06-16T15:00:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,4
10800000,1781612100000,2026-06-16T15:15:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781613000000,2026-06-16T15:30:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,4
10800000,1781613900000,2026-06-16T15:45:00.000+03:00,900000,WALKING,15000,7,5.14,0,1,ACTIVE,0,0
10800000,1781613900000,2026-06-16T15:45:00.000+03:00,900000,SEDENTARY,885000,0,0,0,1,SEDENTARY,0,4
10800000,1781614800000,2026-06-16T16:00:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,4
10800000,1781615700000,2026-06-16T16:15:00.000+03:00,900000,WALKING,30000,25,18.35,1,2.5297387,ACTIVE,2,2
10800000,1781615700000,2026-06-16T16:15:00.000+03:00,900000,SEDENTARY,870000,0,0,0,1,SEDENTARY,0,4
10800000,1781616600000,2026-06-16T16:30:00.000+03:00,900000,WALKING,60000,37,27.15,1,1.7648693,ACTIVE,2,2
10800000,1781616600000,2026-06-16T16:30:00.000+03:00,900000,SEDENTARY,840000,0,0,0,1,SEDENTARY,0,5
10800000,1781617500000,2026-06-16T16:45:00.000+03:00,900000,WALKING,135000,65,47.71,7,3.3795936,ACTIVE,1,1
10800000,1781617500000,2026-06-16T16:45:00.000+03:00,900000,SEDENTARY,765000,0,0,0,1,SEDENTARY,0,3
10800000,1781618400000,2026-06-16T17:00:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781619300000,2026-06-16T17:15:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781620200000,2026-06-16T17:30:00.000+03:00,900000,WALKING,45000,46,33.77,0,1,ACTIVE,2,2
10800000,1781620200000,2026-06-16T17:30:00.000+03:00,900000,SEDENTARY,855000,0,0,0,1,SEDENTARY,0,4
10800000,1781621100000,2026-06-16T17:45:00.000+03:00,900000,WALKING,30000,29,21.28,1,2.5297387,ACTIVE,1,1
10800000,1781621100000,2026-06-16T17:45:00.000+03:00,900000,SEDENTARY,870000,0,0,0,1,SEDENTARY,0,4
10800000,1781622000000,2026-06-16T18:00:00.000+03:00,900000,WALKING,15000,9,6.61,1,4.0594773,ACTIVE,0,0
10800000,1781622000000,2026-06-16T18:00:00.000+03:00,900000,SEDENTARY,885000,0,0,0,1,SEDENTARY,0,4
10800000,1781622900000,2026-06-16T18:15:00.000+03:00,900000,WALKING,180000,144,105.7,8,3.0396516,ACTIVE,2,2
10800000,1781622900000,2026-06-16T18:15:00.000+03:00,900000,SEDENTARY,720000,0,0,0,1,SEDENTARY,0,4
10800000,1781623800000,2026-06-16T18:30:00.000+03:00,900000,WALKING,90000,60,44.04,1,1.509913,ACTIVE,2,2
10800000,1781623800000,2026-06-16T18:30:00.000+03:00,900000,SEDENTARY,810000,0,0,0,1,SEDENTARY,0,4
10800000,1781624700000,2026-06-16T18:45:00.000+03:00,900000,WALKING,105000,75,55.05,3,2.3112047,ACTIVE,2.7142857142857144,4
10800000,1781624700000,2026-06-16T18:45:00.000+03:00,900000,SEDENTARY,795000,0,0,0,1,SEDENTARY,0,6
10800000,1781625600000,2026-06-16T19:00:00.000+03:00,900000,WALKING,45000,35,25.69,0,1,ACTIVE,1,1
10800000,1781625600000,2026-06-16T19:00:00.000+03:00,900000,SEDENTARY,855000,0,0,0,1,SEDENTARY,0,4
10800000,1781626500000,2026-06-16T19:15:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781627400000,2026-06-16T19:30:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,4
10800000,1781628300000,2026-06-16T19:45:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781629200000,2026-06-16T20:00:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781630100000,2026-06-16T20:15:00.000+03:00,900000,WALKING,4000,20,14.68,0,1,HIGHLY_ACTIVE,3,3
10800000,1781630100000,2026-06-16T20:15:00.000+03:00,900000,SEDENTARY,896000,0,0,0,1,SEDENTARY,0,5
10800000,1781631000000,2026-06-16T20:30:00.000+03:00,900000,WALKING,191000,93,68.26,4,1.9610924,ACTIVE,2.3717277486910993,3
10800000,1781631000000,2026-06-16T20:30:00.000+03:00,900000,SEDENTARY,709000,0,0,0,1,SEDENTARY,0,4
10800000,1781631900000,2026-06-16T20:45:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781632800000,2026-06-16T21:00:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781633700000,2026-06-16T21:15:00.000+03:00,900000,WALKING,120000,33,24.22,1,1.3824347,ACTIVE,1.5,2
10800000,1781633700000,2026-06-16T21:15:00.000+03:00,900000,SEDENTARY,780000,0,0,0,1,SEDENTARY,0,4
10800000,1781634600000,2026-06-16T21:30:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,4
10800000,1781635500000,2026-06-16T21:45:00.000+03:00,900000,WALKING,420000,184,135.06,19,3.076074,ACTIVE,1.8571428571428572,2
10800000,1781635500000,2026-06-16T21:45:00.000+03:00,900000,GENERIC,0,0,0,7,1,SEDENTARY,0,5
10800000,1781635500000,2026-06-16T21:45:00.000+03:00,900000,SEDENTARY,480000,0,0,0,1,SEDENTARY,0,5
10800000,1781636400000,2026-06-16T22:00:00.000+03:00,900000,WALKING,360000,142,104.22,16,3.0396516,ACTIVE,2,2
10800000,1781636400000,2026-06-16T22:00:00.000+03:00,900000,GENERIC,0,0,0,2,1,SEDENTARY,0,3
10800000,1781636400000,2026-06-16T22:00:00.000+03:00,900000,SEDENTARY,540000,0,0,0,1,SEDENTARY,0,3
10800000,1781637300000,2026-06-16T22:15:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781638200000,2026-06-16T22:30:00.000+03:00,900000,WALKING,180000,78,57.26,7,2.7846951,ACTIVE,1.3333333333333333,2
10800000,1781638200000,2026-06-16T22:30:00.000+03:00,900000,SEDENTARY,720000,0,0,0,1,SEDENTARY,0,5
10800000,1781639100000,2026-06-16T22:45:00.000+03:00,900000,WALKING,180000,53,38.9,2,1.5106384,ACTIVE,1.3333333333333333,3
10800000,1781639100000,2026-06-16T22:45:00.000+03:00,900000,SEDENTARY,720000,0,0,0,1,SEDENTARY,0,4
10800000,1781640000000,2026-06-16T23:00:00.000+03:00,900000,WALKING,11000,33,24.22,0,1,HIGHLY_ACTIVE,2,2
10800000,1781640000000,2026-06-16T23:00:00.000+03:00,900000,SEDENTARY,889000,0,0,0,1,SEDENTARY,0,4
10800000,1781640900000,2026-06-16T23:15:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,4
10800000,1781641800000,2026-06-16T23:30:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781642700000,2026-06-16T23:45:00.000+03:00,900000,WALKING,27000,59,43.31,1,2.7021277,HIGHLY_ACTIVE,2,2
10800000,1781642700000,2026-06-16T23:45:00.000+03:00,900000,SEDENTARY,873000,0,0,0,1,SEDENTARY,0,5
