Header Length,5
Powered by Labfront
Documentation,https://help.labfront.com/data-documentation
projectId,projectTitle,participantId,participantInsignia
d7934d1c-460d-4580-b14a-273638afa65a,MS Daily Compass Project,7ccc3155-f88f-4033-9e89-6656bb8a8703,jheel

timezoneOffsetInMs,unixTimestampInMs,isoDate,durationInMs,activityType,activeTimeInMs,steps,distanceInMeters,activeKilocalories,met,intensity,meanMotionIntensity,maxMotionIntensity
10800000,1781211600000,2026-06-12T00:00:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
10800000,1781212500000,2026-06-12T00:15:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
10800000,1781213400000,2026-06-12T00:30:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,4
10800000,1781214300000,2026-06-12T00:45:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,4
10800000,1781215200000,2026-06-12T01:00:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781216100000,2026-06-12T01:15:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781217000000,2026-06-12T01:30:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,2
10800000,1781217900000,2026-06-12T01:45:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,4
10800000,1781218800000,2026-06-12T02:00:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,4
10800000,1781219700000,2026-06-12T02:15:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781220600000,2026-06-12T02:30:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,1
10800000,1781221500000,2026-06-12T02:45:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
10800000,1781222400000,2026-06-12T03:00:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
10800000,1781223300000,2026-06-12T03:15:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781224200000,2026-06-12T03:30:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781225100000,2026-06-12T03:45:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781226000000,2026-06-12T04:00:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,2
10800000,1781226900000,2026-06-12T04:15:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
10800000,1781227800000,2026-06-12T04:30:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781228700000,2026-06-12T04:45:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,4
10800000,1781229600000,2026-06-12T05:00:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,4
10800000,1781230500000,2026-06-12T05:15:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
10800000,1781231400000,2026-06-12T05:30:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,4
10800000,1781232300000,2026-06-12T05:45:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781233200000,2026-06-12T06:00:00.000+03:00,900000,WALKING,240000,44,32.3,2,1.3824593,ACTIVE,1.5,2
10800000,1781233200000,2026-06-12T06:00:00.000+03:00,900000,SEDENTARY,660000,0,0,0,1,SEDENTARY,0,5
10800000,1781234100000,2026-06-12T06:15:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781235000000,2026-06-12T06:30:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781235900000,2026-06-12T06:45:00.000+03:00,900000,GENERIC,0,0,0,0,1,SEDENTARY,0,3
10800000,1781235900000,2026-06-12T06:45:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781236800000,2026-06-12T07:00:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,4
10800000,1781236800000,2026-06-12T07:00:00.000+03:00,900000,GENERIC,0,0,0,0,1,SEDENTARY,0,3
10800000,1781237700000,2026-06-12T07:15:00.000+03:00,900000,SEDENTARY,720000,0,0,0,1,SEDENTARY,0,5
10800000,1781237700000,2026-06-12T07:15:00.000+03:00,900000,WALKING,180000,52,38.17,4,2.0197406,ACTIVE,1.3333333333333333,2
10800000,1781238600000,2026-06-12T07:30:00.000+03:00,900000,WALKING,276000,114,83.67,5,1.8323542,ACTIVE,2.3043478260869565,3
10800000,1781238600000,2026-06-12T07:30:00.000+03:00,900000,SEDENTARY,624000,0,0,0,1,SEDENTARY,0,5
10800000,1781239500000,2026-06-12T07:45:00.000+03:00,900000,RUNNING,280000,761,508.67,23,4.7741313,HIGHLY_ACTIVE,4,4
10800000,1781239500000,2026-06-12T07:45:00.000+03:00,900000,WALKING,268000,155,113.77,1,1.1714401,ACTIVE,2,2
10800000,1781239500000,2026-06-12T07:45:00.000+03:00,900000,SEDENTARY,352000,0,0,0,1,SEDENTARY,0,5
10800000,1781240400000,2026-06-12T08:00:00.000+03:00,900000,RUNNING,360000,950,488.68,29,4.701201,HIGHLY_ACTIVE,2.6666666666666665,4
10800000,1781240400000,2026-06-12T08:00:00.000+03:00,900000,WALKING,540000,1392,991.48,51,5.3393393,HIGHLY_ACTIVE,4,4
