Header Length,5
Powered by Labfront
Documentation,https://help.labfront.com/data-documentation
projectId,projectTitle,participantId,participantInsignia
d7934d1c-460d-4580-b14a-273638afa65a,MS Daily Compass Project,7ccc3155-f88f-4033-9e89-6656bb8a8703,jheel

timezoneOffsetInMs,unixTimestampInMs,isoDate,durationInMs,activityType,activeTimeInMs,steps,distanceInMeters,activeKilocalories,met,intensity,meanMotionIntensity,maxMotionIntensity
10800000,1781384400000,2026-06-14T00:00:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781385300000,2026-06-14T00:15:00.000+03:00,900000,WALKING,300000,92,67.53,12,2.83609,ACTIVE,2.2,3
10800000,1781385300000,2026-06-14T00:15:00.000+03:00,900000,SEDENTARY,600000,0,0,0,1,SEDENTARY,0,4
10800000,1781386200000,2026-06-14T00:30:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,2
10800000,1781387100000,2026-06-14T00:45:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,2
10800000,1781388000000,2026-06-14T01:00:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781388900000,2026-06-14T01:15:00.000+03:00,900000,WALKING,60000,19,13.94,2,2.530075,ACTIVE,2,2
10800000,1781388900000,2026-06-14T01:15:00.000+03:00,900000,SEDENTARY,840000,0,0,0,1,SEDENTARY,0,4
10800000,1781389800000,2026-06-14T01:30:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,2
10800000,1781390700000,2026-06-14T01:45:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781391600000,2026-06-14T02:00:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781392500000,2026-06-14T02:15:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
10800000,1781393400000,2026-06-14T02:30:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
10800000,1781394300000,2026-06-14T02:45:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,4
10800000,1781395200000,2026-06-14T03:00:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
10800000,1781396100000,2026-06-14T03:15:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,0
10800000,1781397000000,2026-06-14T03:30:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781397900000,2026-06-14T03:45:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781398800000,2026-06-14T04:00:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,2
10800000,1781399700000,2026-06-14T04:15:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,2
10800000,1781400600000,2026-06-14T04:30:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,2
10800000,1781401500000,2026-06-14T04:45:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,2
10800000,1781402400000,2026-06-14T05:00:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781403300000,2026-06-14T05:15:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,4
10800000,1781404200000,2026-06-14T05:30:00.000+03:00,900000,WALKING,180000,67,49.18,6,2.5300753,ACTIVE,1.6666666666666667,2
10800000,1781404200000,2026-06-14T05:30:00.000+03:00,900000,SEDENTARY,720000,0,0,0,1,SEDENTARY,0,5
10800000,1781405100000,2026-06-14T05:45:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781406000000,2026-06-14T06:00:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,3
10800000,1781406900000,2026-06-14T06:15:00.000+03:00,900000,GENERIC,0,0,0,0,1,SEDENTARY,0,3
10800000,1781406900000,2026-06-14T06:15:00.000+03:00,900000,SEDENTARY,900000,0,0,0,1,SEDENTARY,0,4
10800000,1781407800000,2026-06-14T06:30:00.000+03:00,900000,GENERIC,0,0,0,0,1,SEDENTARY,0,3
10800000,1781407800000,2026-06-14T06:30:00.000+03:00,900000,SEDENTARY,900000,0,0.02,0,1,SEDENTARY,0,3
10800000,1781408700000,2026-06-14T06:45:00.000+03:00,900000,SEDENTARY,600000,0,0,0,1,SEDENTARY,0,5
10800000,1781408700000,2026-06-14T06:45:00.000+03:00,900000,WALKING,300000,151,110.83,7,2.072289,ACTIVE,2.6,3
10800000,1781409600000,2026-06-14T07:00:00.000+03:00,900000,WALKING,300000,56,41.11,5,1.7659208,ACTIVE,1.6,2
10800000,1781409600000,2026-06-14T07:00:00.000+03:00,900000,SEDENTARY,600000,0,0,0,1,SEDENTARY,0,5
