Header Length,5
Powered by Labfront
Documentation,https://help.labfront.com/data-documentation
projectId,projectTitle,participantId,participantInsignia
d7934d1c-460d-4580-b14a-273638afa65a,MS Daily Compass Project,7ccc3155-f88f-4033-9e89-6656bb8a8703,jheel

sleepSummaryId,timezoneOffsetInMs,unixTimestampInMs,isoDate,durationInMs,type
x4b803d3-6a35b730-53ac,10800000,1781905200000,2026-06-20T00:40:00.000+03:00,420000,light
x4b803d3-6a35b730-53ac,10800000,1781905620000,2026-06-20T00:47:00.000+03:00,5040000,deep
x4b803d3-6a35b730-53ac,10800000,1781910660000,2026-06-20T02:11:00.000+03:00,420000,light
x4b803d3-6a35b730-53ac,10800000,1781911080000,2026-06-20T02:18:00.000+03:00,1980000,rem
x4b803d3-6a35b730-53ac,10800000,1781913060000,2026-06-20T02:51:00.000+03:00,120000,light
x4b803d3-6a35b730-53ac,10800000,1781913180000,2026-06-20T02:53:00.000+03:00,120000,rem
x4b803d3-6a35b730-53ac,10800000,1781913300000,2026-06-20T02:55:00.000+03:00,2280000,light
x4b803d3-6a35b730-53ac,10800000,1781915580000,2026-06-20T03:33:00.000+03:00,960000,deep
x4b803d3-6a35b730-53ac,10800000,1781916540000,2026-06-20T03:49:00.000+03:00,1260000,light
x4b803d3-6a35b730-53ac,10800000,1781917800000,2026-06-20T04:10:00.000+03:00,840000,rem
x4b803d3-6a35b730-53ac,10800000,1781918640000,2026-06-20T04:24:00.000+03:00,180000,light
x4b803d3-6a35b730-53ac,10800000,1781918820000,2026-06-20T04:27:00.000+03:00,60000,rem
x4b803d3-6a35b730-53ac,10800000,1781918880000,2026-06-20T04:28:00.000+03:00,3360000,light
x4b803d3-6a35b730-53ac,10800000,1781922240000,2026-06-20T05:24:00.000+03:00,360000,deep
x4b803d3-6a35b730-53ac,10800000,1781922600000,2026-06-20T05:30:00.000+03:00,1800000,light
x4b803d3-6a35b730-53ac,10800000,1781924400000,2026-06-20T06:00:00.000+03:00,660000,rem
x4b803d3-6a35b730-53ac,10800000,1781925060000,2026-06-20T06:11:00.000+03:00,720000,awake
x4b803d3-6a35b730-53ac,10800000,1781925780000,2026-06-20T06:23:00.000+03:00,840000,light
x4b803d3-6a35b730-53ac,10800000,1781926620000,2026-06-20T06:37:00.000+03:00,720000,rem
