Header Length,5
Powered by Labfront
Documentation,https://help.labfront.com/data-documentation
projectId,projectTitle,participantId,participantInsignia
d7934d1c-460d-4580-b14a-273638afa65a,MS Daily Compass Project,7ccc3155-f88f-4033-9e89-6656bb8a8703,jheel

sleepSummaryId,timezoneOffsetInMs,unixTimestampInMs,isoDate,durationInMs,type
x4b803d3-6a21d88c-6414,10800000,1780603020000,2026-06-04T22:57:00.000+03:00,960000,light
x4b803d3-6a21d88c-6414,10800000,1780603980000,2026-06-04T23:13:00.000+03:00,120000,rem
x4b803d3-6a21d88c-6414,10800000,1780604100000,2026-06-04T23:15:00.000+03:00,120000,awake
x4b803d3-6a21d88c-6414,10800000,1780604220000,2026-06-04T23:17:00.000+03:00,240000,rem
x4b803d3-6a21d88c-6414,10800000,1780604460000,2026-06-04T23:21:00.000+03:00,600000,light
x4b803d3-6a21d88c-6414,10800000,1780605060000,2026-06-04T23:31:00.000+03:00,60000,awake
x4b803d3-6a21d88c-6414,10800000,1780605120000,2026-06-04T23:32:00.000+03:00,960000,light
x4b803d3-6a21d88c-6414,10800000,1780606080000,2026-06-04T23:48:00.000+03:00,3900000,deep
x4b803d3-6a21d88c-6414,10800000,1780609980000,2026-06-05T00:53:00.000+03:00,480000,light
x4b803d3-6a21d88c-6414,10800000,1780610460000,2026-06-05T01:01:00.000+03:00,180000,rem
x4b803d3-6a21d88c-6414,10800000,1780610640000,2026-06-05T01:04:00.000+03:00,120000,light
x4b803d3-6a21d88c-6414,10800000,1780610760000,2026-06-05T01:06:00.000+03:00,720000,rem
x4b803d3-6a21d88c-6414,10800000,1780611480000,2026-06-05T01:18:00.000+03:00,1260000,light
x4b803d3-6a21d88c-6414,10800000,1780612740000,2026-06-05T01:39:00.000+03:00,540000,deep
x4b803d3-6a21d88c-6414,10800000,1780613280000,2026-06-05T01:48:00.000+03:00,360000,light
x4b803d3-6a21d88c-6414,10800000,1780613640000,2026-06-05T01:54:00.000+03:00,3240000,deep
x4b803d3-6a21d88c-6414,10800000,1780616880000,2026-06-05T02:48:00.000+03:00,3960000,light
x4b803d3-6a21d88c-6414,10800000,1780620840000,2026-06-05T03:54:00.000+03:00,180000,rem
x4b803d3-6a21d88c-6414,10800000,1780621020000,2026-06-05T03:57:00.000+03:00,120000,light
x4b803d3-6a21d88c-6414,10800000,1780621140000,2026-06-05T03:59:00.000+03:00,600000,rem
x4b803d3-6a21d88c-6414,10800000,1780621740000,2026-06-05T04:09:00.000+03:00,4620000,light
x4b803d3-6a21d88c-6414,10800000,1780626360000,2026-06-05T05:26:00.000+03:00,2460000,rem
