Header Length,5
Powered by Labfront
Documentation,https://help.labfront.com/data-documentation
projectId,projectTitle,participantId,participantInsignia
d7934d1c-460d-4580-b14a-273638afa65a,MS Daily Compass Project,7ccc3155-f88f-4033-9e89-6656bb8a8703,jheel

sleepSummaryId,timezoneOffsetInMs,unixTimestampInMs,isoDate,spo2
x4b803d3-6a330d64-57a8,10800000,1781730720000,2026-06-18T00:12:00.000+03:00,86
x4b803d3-6a330d64-57a8,10800000,1781730780000,2026-06-18T00:13:00.000+03:00,88
x4b803d3-6a330d64-57a8,10800000,1781730840000,2026-06-18T00:14:00.000+03:00,88
x4b803d3-6a330d64-57a8,10800000,1781730900000,2026-06-18T00:15:00.000+03:00,90
x4b803d3-6a330d64-57a8,10800000,1781730960000,2026-06-18T00:16:00.000+03:00,88
x4b803d3-6a330d64-57a8,10800000,1781731020000,2026-06-18T00:17:00.000+03:00,88
x4b803d3-6a330d64-57a8,10800000,1781731080000,2026-06-18T00:18:00.000+03:00,88
x4b803d3-6a330d64-57a8,10800000,1781731140000,2026-06-18T00:19:00.000+03:00,89
x4b803d3-6a330d64-57a8,10800000,1781731200000,2026-06-18T00:20:00.000+03:00,89
x4b803d3-6a330d64-57a8,10800000,1781731260000,2026-06-18T00:21:00.000+03:00,87
x4b803d3-6a330d64-57a8,10800000,1781731320000,2026-06-18T00:22:00.000+03:00,88
x4b803d3-6a330d64-57a8,10800000,1781731380000,2026-06-18T00:23:00.000+03:00,87
x4b803d3-6a330d64-57a8,10800000,1781731440000,2026-06-18T00:24:00.000+03:00,89
x4b803d3-6a330d64-57a8,10800000,1781731500000,2026-06-18T00:25:00.000+03:00,87
x4b803d3-6a330d64-57a8,10800000,1781731560000,2026-06-18T00:26:00.000+03:00,86
x4b803d3-6a330d64-57a8,10800000,1781731620000,2026-06-18T00:27:00.000+03:00,86
x4b803d3-6a330d64-57a8,10800000,1781731680000,2026-06-18T00:28:00.000+03:00,85
x4b803d3-6a330d64-57a8,10800000,1781731800000,2026-06-18T00:30:00.000+03:00,89
x4b803d3-6a330d64-57a8,10800000,1781731920000,2026-06-18T00:32:00.000+03:00,89
x4b803d3-6a330d64-57a8,10800000,1781731980000,2026-06-18T00:33:00.000+03:00,89
x4b803d3-6a330d64-57a8,10800000,1781732160000,2026-06-18T00:36:00.000+03:00,88
x4b803d3-6a330d64-57a8,10800000,1781732220000,2026-06-18T00:37:00.000+03:00,87
x4b803d3-6a330d64-57a8,10800000,1781732280000,2026-06-18T00:38:00.000+03:00,86
x4b803d3-6a330d64-57a8,10800000,1781732340000,2026-06-18T00:39:00.000+03:00,83
x4b803d3-6a330d64-57a8,10800000,1781732400000,2026-06-18T00:40:00.000+03:00,83
x4b803d3-6a330d64-57a8,10800000,1781732460000,2026-06-18T00:41:00.000+03:00,81
x4b803d3-6a330d64-57a8,10800000,1781732520000,2026-06-18T00:42:00.000+03:00,81
x4b803d3-6a330d64-57a8,10800000,1781732580000,2026-06-18T00:43:00.000+03:00,81
x4b803d3-6a330d64-57a8,10800000,1781732640000,2026-06-18T00:44:00.000+03:00,81
x4b803d3-6a330d64-57a8,10800000,1781732700000,2026-06-18T00:45:00.000+03:00,81
x4b803d3-6a330d64-57a8,10800000,1781732760000,2026-06-18T00:46:00.000+03:00,81
x4b803d3-6a330d64-57a8,10800000,1781732820000,2026-06-18T00:47:00.000+03:00,81
x4b803d3-6a330d64-57a8,10800000,1781732880000,2026-06-18T00:48:00.000+03:00,87
x4b803d3-6a330d64-57a8,10800000,1781732940000,2026-06-18T00:49:00.000+03:00,86
x4b803d3-6a330d64-57a8,10800000,1781733000000,2026-06-18T00:50:00.000+03:00,87
x4b803d3-6a330d64-57a8,10800000,1781733060000,2026-06-18T00:51:00.000+03:00,88
x4b803d3-6a330d64-57a8,10800000,1781733120000,2026-06-18T00:52:00.000+03:00,86
x4b803d3-6a330d64-57a8,10800000,1781733180000,2026-06-18T00:53:00.000+03:00,86
x4b803d3-6a330d64-57a8,10800000,1781733240000,2026-06-18T00:54:00.000+03:00,87
x4b803d3-6a330d64-57a8,10800000,1781733300000,2026-06-18T00:55:00.000+03:00,87
x4b803d3-6a330d64-57a8,10800000,1781733360000,2026-06-18T00:56:00.000+03:00,87
x4b803d3-6a330d64-57a8,10800000,1781733420000,2026-06-18T00:57:00.000+03:00,88
x4b803d3-6a330d64-57a8,10800000,1781733480000,2026-06-18T00:58:00.000+03:00,87
x4b803d3-6a330d64-57a8,10800000,1781733540000,2026-06-18T00:59:00.000+03:00,87
x4b803d3-6a330d64-57a8,10800000,1781733600000,2026-06-18T01:00:00.000+03:00,87
x4b803d3-6a330d64-57a8,10800000,1781733660000,2026-06-18T01:01:00.000+03:00,89
x4b803d3-6a330d64-57a8,10800000,1781733720000,2026-06-18T01:02:00.000+03:00,89
x4b803d3-6a330d64-57a8,10800000,1781733780000,2026-06-18T01:03:00.000+03:00,91
x4b803d3-6a330d64-57a8,10800000,1781733840000,2026-06-18T01:04:00.000+03:00,90
x4b803d3-6a330d64-57a8,10800000,1781733900000,2026-06-18T01:05:00.000+03:00,90
x4b803d3-6a330d64-57a8,10800000,1781733960000,2026-06-18T01:06:00.000+03:00,90
x4b803d3-6a330d64-57a8,10800000,1781734020000,2026-06-18T01:07:00.000+03:00,89
x4b803d3-6a330d64-57a8,10800000,1781734080000,2026-06-18T01:08:00.000+03:00,88
x4b803d3-6a330d64-57a8,10800000,1781734200000,2026-06-18T01:10:00.000+03:00,89
x4b803d3-6a330d64-57a8,10800000,1781734260000,2026-06-18T01:11:00.000+03:00,89
x4b803d3-6a330d64-57a8,10800000,1781734320000,2026-06-18T01:12:00.000+03:00,89
x4b803d3-6a330d64-57a8,10800000,1781734380000,2026-06-18T01:13:00.000+03:00,89
x4b803d3-6a330d64-57a8,10800000,1781734440000,2026-06-18T01:14:00.000+03:00,89
x4b803d3-6a330d64-57a8,10800000,1781734500000,2026-06-18T01:15:00.000+03:00,90
x4b803d3-6a330d64-57a8,10800000,1781734560000,2026-06-18T01:16:00.000+03:00,80
x4b803d3-6a330d64-57a8,10800000,1781734620000,2026-06-18T01:17:00.000+03:00,82
x4b803d3-6a330d64-57a8,10800000,1781734680000,2026-06-18T01:18:00.000+03:00,84
x4b803d3-6a330d64-57a8,10800000,1781734740000,2026-06-18T01:19:00.000+03:00,89
x4b803d3-6a330d64-57a8,10800000,1781734800000,2026-06-18T01:20:00.000+03:00,91
x4b803d3-6a330d64-57a8,10800000,1781734860000,2026-06-18T01:21:00.000+03:00,88
x4b803d3-6a330d64-57a8,10800000,1781734920000,2026-06-18T01:22:00.000+03:00,90
x4b803d3-6a330d64-57a8,10800000,1781734980000,2026-06-18T01:23:00.000+03:00,90
x4b803d3-6a330d64-57a8,10800000,1781735040000,2026-06-18T01:24:00.000+03:00,91
x4b803d3-6a330d64-57a8,10800000,1781735100000,2026-06-18T01:25:00.000+03:00,90
x4b803d3-6a330d64-57a8,10800000,1781735160000,2026-06-18T01:26:00.000+03:00,90
x4b803d3-6a330d64-57a8,10800000,1781735220000,2026-06-18T01:27:00.000+03:00,91
