Header Length,5
Powered by Labfront
Documentation,https://help.labfront.com/data-documentation
projectId,projectTitle,participantId,participantInsignia
d7934d1c-460d-4580-b14a-273638afa65a,MS Daily Compass Project,7ccc3155-f88f-4033-9e89-6656bb8a8703,jheel

sleepSummaryId,timezoneOffsetInMs,unixTimestampInMs,isoDate,spo2
x4b803d3-6a29d1f4-58d4,10800000,1781125680000,2026-06-11T00:08:00.000+03:00,87
x4b803d3-6a29d1f4-58d4,10800000,1781125740000,2026-06-11T00:09:00.000+03:00,86
x4b803d3-6a29d1f4-58d4,10800000,1781125800000,2026-06-11T00:10:00.000+03:00,87
x4b803d3-6a29d1f4-58d4,10800000,1781127780000,2026-06-11T00:43:00.000+03:00,89
x4b803d3-6a29d1f4-58d4,10800000,1781127840000,2026-06-11T00:44:00.000+03:00,88
x4b803d3-6a29d1f4-58d4,10800000,1781127900000,2026-06-11T00:45:00.000+03:00,89
x4b803d3-6a29d1f4-58d4,10800000,1781127960000,2026-06-11T00:46:00.000+03:00,89
x4b803d3-6a29d1f4-58d4,10800000,1781128020000,2026-06-11T00:47:00.000+03:00,88
x4b803d3-6a29d1f4-58d4,10800000,1781128080000,2026-06-11T00:48:00.000+03:00,90
x4b803d3-6a29d1f4-58d4,10800000,1781128140000,2026-06-11T00:49:00.000+03:00,91
x4b803d3-6a29d1f4-58d4,10800000,1781128200000,2026-06-11T00:50:00.000+03:00,92
x4b803d3-6a29d1f4-58d4,10800000,1781128260000,2026-06-11T00:51:00.000+03:00,92
x4b803d3-6a29d1f4-58d4,10800000,1781128320000,2026-06-11T00:52:00.000+03:00,93
x4b803d3-6a29d1f4-58d4,10800000,1781128740000,2026-06-11T00:59:00.000+03:00,97
x4b803d3-6a29d1f4-58d4,10800000,1781130240000,2026-06-11T01:24:00.000+03:00,86
x4b803d3-6a29d1f4-58d4,10800000,1781130300000,2026-06-11T01:25:00.000+03:00,76
x4b803d3-6a29d1f4-58d4,10800000,1781130360000,2026-06-11T01:26:00.000+03:00,76
x4b803d3-6a29d1f4-58d4,10800000,1781130420000,2026-06-11T01:27:00.000+03:00,75
x4b803d3-6a29d1f4-58d4,10800000,1781130480000,2026-06-11T01:28:00.000+03:00,75
x4b803d3-6a29d1f4-58d4,10800000,1781130540000,2026-06-11T01:29:00.000+03:00,73
x4b803d3-6a29d1f4-58d4,10800000,1781130600000,2026-06-11T01:30:00.000+03:00,74
x4b803d3-6a29d1f4-58d4,10800000,1781130660000,2026-06-11T01:31:00.000+03:00,75
x4b803d3-6a29d1f4-58d4,10800000,1781130720000,2026-06-11T01:32:00.000+03:00,74
x4b803d3-6a29d1f4-58d4,10800000,1781130780000,2026-06-11T01:33:00.000+03:00,76
x4b803d3-6a29d1f4-58d4,10800000,1781130840000,2026-06-11T01:34:00.000+03:00,75
x4b803d3-6a29d1f4-58d4,10800000,1781130900000,2026-06-11T01:35:00.000+03:00,75
x4b803d3-6a29d1f4-58d4,10800000,1781130960000,2026-06-11T01:36:00.000+03:00,75
x4b803d3-6a29d1f4-58d4,10800000,1781131020000,2026-06-11T01:37:00.000+03:00,76
x4b803d3-6a29d1f4-58d4,10800000,1781131080000,2026-06-11T01:38:00.000+03:00,76
x4b803d3-6a29d1f4-58d4,10800000,1781131140000,2026-06-11T01:39:00.000+03:00,81
x4b803d3-6a29d1f4-58d4,10800000,1781131200000,2026-06-11T01:40:00.000+03:00,77
x4b803d3-6a29d1f4-58d4,10800000,1781131260000,2026-06-11T01:41:00.000+03:00,77
x4b803d3-6a29d1f4-58d4,10800000,1781131320000,2026-06-11T01:42:00.000+03:00,78
x4b803d3-6a29d1f4-58d4,10800000,1781131380000,2026-06-11T01:43:00.000+03:00,79
x4b803d3-6a29d1f4-58d4,10800000,1781131440000,2026-06-11T01:44:00.000+03:00,81
x4b803d3-6a29d1f4-58d4,10800000,1781131500000,2026-06-11T01:45:00.000+03:00,81
x4b803d3-6a29d1f4-58d4,10800000,1781131560000,2026-06-11T01:46:00.000+03:00,81
x4b803d3-6a29d1f4-58d4,10800000,1781131620000,2026-06-11T01:47:00.000+03:00,84
x4b803d3-6a29d1f4-58d4,10800000,1781131680000,2026-06-11T01:48:00.000+03:00,83
x4b803d3-6a29d1f4-58d4,10800000,1781131740000,2026-06-11T01:49:00.000+03:00,86
x4b803d3-6a29d1f4-58d4,10800000,1781131800000,2026-06-11T01:50:00.000+03:00,87
x4b803d3-6a29d1f4-58d4,10800000,1781131920000,2026-06-11T01:52:00.000+03:00,86
x4b803d3-6a29d1f4-58d4,10800000,1781131980000,2026-06-11T01:53:00.000+03:00,90
x4b803d3-6a29d1f4-58d4,10800000,1781132040000,2026-06-11T01:54:00.000+03:00,91
x4b803d3-6a29d1f4-58d4,10800000,1781132100000,2026-06-11T01:55:00.000+03:00,91
x4b803d3-6a29d1f4-58d4,10800000,1781132160000,2026-06-11T01:56:00.000+03:00,91
x4b803d3-6a29d1f4-58d4,10800000,1781132220000,2026-06-11T01:57:00.000+03:00,92
x4b803d3-6a29d1f4-58d4,10800000,1781132280000,2026-06-11T01:58:00.000+03:00,91
x4b803d3-6a29d1f4-58d4,10800000,1781132340000,2026-06-11T01:59:00.000+03:00,90
x4b803d3-6a29d1f4-58d4,10800000,1781132400000,2026-06-11T02:00:00.000+03:00,91
x4b803d3-6a29d1f4-58d4,10800000,1781132460000,2026-06-11T02:01:00.000+03:00,91
x4b803d3-6a29d1f4-58d4,10800000,1781132520000,2026-06-11T02:02:00.000+03:00,89
x4b803d3-6a29d1f4-58d4,10800000,1781132580000,2026-06-11T02:03:00.000+03:00,86
